,index,Label,Score,Comment
47,47,2,0.8915065377950668,Sandeep vraiment agréable 
48,48,0,0.8977091312408447,deviendra très dangereux humains lavenir devons réfléchir cela
49,49,0,0.8977091312408447,Nous devons réfléchir Ai lavenir 
50,50,0,0.8977091312408447,Nous devons réfléchir dangerosité lai lavenir 
51,51,0,0.8977091312408447,Nous devons réfléchir dangers lai lavenir 
52,52,0,0.8977091312408447,Nous devons réfléchir dangerosité lai humains lavenir 
53,53,0,0.8977091312408447,Nous devons réfléchir parce quil deviendra très dangereux humains lavenir 
54,54,2,0.895399808883667,meilleure explication  monsieur
55,55,2,0.895399808883667,Monsieur  meilleure explication 
56,56,2,0.895399808883667,Monsieur  cest meilleure explication pouvez donner 
57,57,2,0.895399808883667,Monsieur Président  meilleure explication
58,58,2,0.895399808883667,Cétait meilleure explication  Monsieur Président 
59,59,2,0.895399808883667,Monsieur  meilleure explication possible 
60,60,2,0.883628249168396,ka bat sir   merci oui perspective bane ke comme     
61,61,2,0.883628249168396,Merci sir  ka bat a eu 
62,62,2,0.883628249168396,Merci perspective  ka bat sir 
63,63,2,0.883628249168396,Merci  sir  ka bat a eu 
64,64,2,0.883628249168396,Merci perspective  ka bat sir 
65,65,2,0.883628249168396,Merci beaucoup sir  ka bat avait 
66,66,0,0.8804037173589071,Nous preuves contre ÉtatsUnis grâce edward sodden  continuez dire Chine mauvais gay 
67,67,0,0.8804037173589071,Nous prouvé contre ÉtatsUnis  continuez dire Chine mauvais gay 
68,68,0,0.8804037173589071,Nous prouvé contre ÉtatsUnis  continuez dire Chine mauvais gay 
69,69,0,0.8804037173589071,Nous preuves contre ÉtatsUnis  continuez dire Chine mauvais gay 
70,70,0,0.8804037173589071,Vous continuez dire Chine mauvais gay 
71,71,0,0.8804037173589071,Nous prouvé contre ÉtatsUnis  continuez dire Chine mauvais gay 
72,72,2,0.894130527973175,bonne question  lâge possession démons jeu final    Dieu blesse tous amis  amen
73,73,2,0.894130527973175,Lâge possession démons jeu final sujet correct 
74,74,2,0.894130527973175,Le thème correct lâge possession démons jeu final 
75,75,2,0.894130527973175,Lâge possession démons sujet approprié 
76,76,2,0.894130527973175,Lâge possession démons jeu final correct 
77,77,2,0.894130527973175,Dieu blesse tous amis  sujet correct lâge possession démons jeu final 
78,78,0,0.873804759979248,trompé quand jai vu raccourcir dire cette merde ressemble avenir pense pourrait voir futur avant mourir 
79,79,0,0.873804759979248,Javais raison quand jai dit cette mercure ressemble avenir  pourrais voir avenir avant mourir 
80,80,0,0.873804759979248,Javais raison quand jai dit cette mercure ressemble avenir  pourrais voir avenir avant mourir 
81,81,0,0.873804759979248,Jai dit lorsque jai vu racines  jaurais pu voir futur avant mourir 
82,82,0,0.873804759979248,Javais raison quand jai dit cette merde ressemble avenir  pourrais voir avenir avant mourir 
83,83,0,0.873804759979248,Javais raison quand jai dit cette mercure ressemble avenir laurais pu voir avant mourir 
84,84,2,0.8971952497959137,Je si heureux dêtre colline  Je veux tourner autour voir beaucoup plus 
85,85,2,0.8971952497959137,Je heureux dêtre colline 
86,86,2,0.8971952497959137,Je heureux dêtre colline 
87,87,2,0.8971952497959137,Je heureux dêtre colline 
88,88,2,0.8971952497959137,Je très heureux dêtre colline 
89,89,2,0.8971952497959137,Je heureux dêtre colline 
90,90,2,0.899511307477951,happy ismail adverse merci parce lail dewailly tire dune canada vigoureuse  puissant  neuf mexicains
91,91,2,0.899511307477951,Merci parce lail tire dun canada vigoureux happy ismail adverse 
92,92,2,0.899511307477951,Merci parce lail tire dun canada vigoureux  happy ismail adverse 
93,93,2,0.899511307477951,Merci car lail tire dun Canada vigoureux happy ismail adverse 
94,94,2,0.899511307477951,Merci car lail tire Canada vigoureux 
95,95,2,0.899511307477951,Merci car lail tire dun canada vigoureux 
96,96,0,0.8991752465566,Oui  mesurer joie Chine  Questce quil sert tout cette innovation si  fin jour  rend tout monde miserable 
97,97,0,0.8991752465566,Si  fin compte  cela rend tout monde miserable  quoi sert toute cette innovation?
98,98,0,0.8991752465566,Si  fin compte  cela rend chacun miserable  quoi cela sert?
99,99,0,0.8991752465566,Si  fin compte  cela rend chacun miserable  quoi sert cette innovation?
100,100,0,0.8991752465566,Si  fin compte  cela rend chacun miserable  quoi sert tout cela?
101,101,0,0.8991752465566,Si cela rend chacun miserable fin journée  quoi cela sert?
102,102,2,0.8771293759346008,Il sagit dun outil puissant lantichrist peut contrôler monde  Que pensezvous?
103,103,2,0.8771293759346008,Cest outil puissant lantichriste peut utiliser contrôler monde 
104,104,2,0.8771293759346008,Cest outil merveilleux lantichriste peut utiliser contrôler monde 
105,105,2,0.8771293759346008,Lantichriste peut lutiliser contrôler monde 
106,106,2,0.8771293759346008,Lantichriste lutilise contrôler monde 
107,107,2,0.8771293759346008,Cest outil puissant utiliser lantichrist 
108,108,0,0.8989925980567932,monstre humain créé détruire euxmêmes
109,109,0,0.8989925980567932,Les humains créés détruire 
110,110,0,0.8989925980567932,Les humains créé monstre détruire euxmêmes 
111,111,0,0.8989925980567932,Les monstres humains créés détruire 
112,112,0,0.8989925980567932,Les monstres humains créés détruire 
113,113,0,0.8989925980567932,Les humains créés détruire euxmêmes 
114,114,0,0.8927231629689535,Je crains lAI  crains lintention créateur  Ils plus dangereux 
115,115,0,0.8927231629689535,Je nai peur lA I   jai peur intentions créateur 
116,116,0,0.8927231629689535,Je nai peur lA I   jai peur créateur 
117,117,0,0.8927231629689535,Je crains a i   crains leurs intentions 
118,118,0,0.8927231629689535,Ils plus dangereux crains pas 
119,119,0,0.8927231629689535,Je nai peur A I   plus dangereux 
120,120,0,0.8916287223498026,ai  reconnu coupable crimes pensée avant commettre 
121,121,0,0.8916287223498026,Vous reconnus coupables délits pensée avant commettre 
122,122,0,0.8916287223498026,Vous condamnés crimes pensée avant commettre 
123,123,0,0.8916287223498026,Vous coupables délits pensée avant commettre 
124,124,0,0.8916287223498026,Vous condamnés crimes pensée avant commettre 
125,125,0,0.8916287223498026,Vous reconnus coupables délits pensée avant commettre 
126,126,2,0.8907030820846558,Mo Gweat telle esprit égyptien brillant vraie sagesse 
127,127,2,0.8907030820846558,Une brillante esprit vraie sagesse égyptiennes trouvent Mo Gwat 
128,128,2,0.8907030820846558,Une intelligence égyptienne brillante vraie sagesse mo Gweat est 
129,129,2,0.8907030820846558,Il a intelligence égyptienne brillante vraie sagesse mo Gweat 
130,130,2,0.8907030820846558,Mo Gweat penseur brillant 
131,131,2,0.8907030820846558,Mo Gweat penseur brillant 
132,132,0,0.8841376701990763,Un homme merveilleux  triste fils  Je pense quil juste demander si fils pourrait revenir vie    cest question trop douloureuse 
133,133,0,0.8841376701990763,Je pense quil juste demander si fils pourrait revenir vie 
134,134,0,0.8841376701990763,Je pense quil approprié demander si fils pourrait revenir vie 
135,135,0,0.8841376701990763,Je pense quil juste demander si fils peut revenir vie 
136,136,0,0.8841376701990763,Je pense demander si fils pouvait revenir vie juste 
137,137,0,0.8841376701990763,Je pense demander si fils pouvait revenir vie approprié 
138,138,0,0.8947704633076986,En bref  mauvais  alors espérons changement climatique cataclysme suffisant empêcher prospérer 
139,139,0,0.8947704633076986,Espérons changements climatiques suffiront empêcher prospérer 
140,140,0,0.8947704633076986,Espérons changement climatique suffira empêcher Ai prospérer 
141,141,0,0.8947704633076986,Espérons changements climatiques empêcheront prospérer 
142,142,0,0.8947704633076986,Espérons changements climatiques suffiront empêcher lai prospérer 
143,143,0,0.8947704633076986,Espérons changements climatiques suffiront empêcher prospérer 
144,144,0,0.8988302111625671,Cette dénonciation    tout pire  changement climatique   Il ny a menace existentielle menace changement climatique  Quiconque a payé attention nouvelles politique depuis connaît boogeyman gauche écologistes 
145,145,0,0.8988302111625671,Il ny a menace menace changement climatique 
146,146,0,0.8988302111625671,Le changement climatique nest menace ni menace 
147,147,0,0.8988302111625671,Le terme  changement climatique  nest menace ni menace 
148,148,0,0.8988302111625671,Il ny a menace changement climatique 
149,149,0,0.8988302111625671,Le terme  changement climatique  pire tout autre 
150,150,2,0.8982446193695068,hey japon super aussi  vendent petites fêtes filles machines denvoi 
151,151,2,0.8982446193695068,Le Japon vend petites fêtes filles machines denvoi 
152,152,2,0.8982446193695068,Ils vendent parties petites filles Japon 
153,153,2,0.8982446193695068,Le Japon vend également petites fêtes filles machines dexpédition 
154,154,2,0.8982446193695068,Ils vendent parties petites filles Japon 
155,155,2,0.8982446193695068,Ils vendent petites fêtes filles machines dexpédition 
156,156,2,0.8778413931528727,recommandation déduquer lai valeurs chrétiennes  fin compte tellement intelligent calculer tous biens contre tous mals verra quel choix fait  jesus christ a déjà montré voie  apprendre jesus 
157,157,2,0.8778413931528727,Ma recommandation déduquer valeurs chrétiennes 
158,158,2,0.8778413931528727,Je recommande déduquer lai valeurs chrétiennes 
159,159,2,0.8778413931528727,Ma recommandation déduquer lai valeurs chrétiennes 
160,160,2,0.8778413931528727,Mon recommandation déduquer lai valeurs chrétiennes  jesus a montré voie 
161,161,2,0.8778413931528727,Je recommande déduquer lai valeurs chrétiennes 
162,162,2,0.8529054919878641,ascension dolls sexe  oui  peux attendre moment 
163,163,2,0.8529054919878641,Je peux attendre moment 
164,164,2,0.8529054919878641,Je peux attendre jouets sexuels atteignent niveau 
165,165,2,0.8529054919878641,Je peux attendre jouets sexuels atteignent niveau 
166,166,2,0.8529054919878641,Je peux attendre moment 
167,167,2,0.8529054919878641,Je peux attendre montée jouets sexuels 
168,168,0,0.8987215757369995,a déjà fait cela contre conducteurs  lai manque têtes gens tout jour si nacceptez voyages très bas payés mettent type chose plus noire contraindre faire  cela garde lauto pendant heures si faites quils veulent  literally gens nont plus choix   
169,169,0,0.8987215757369995,Lai manque têtes gens tout jour si nacceptez voyages très bas payés  mettent type dobjet plus noir 
170,170,0,0.8987215757369995,Lai manque têtes gens tout jour si nacceptez voyages très bas payés  mettent sorte choses plus noires contraindre faire 
171,171,0,0.8987215757369995,Si nacceptez voyages peu payés  mettront type dobjet plus noir garderont lauto pendant heures 
172,172,0,0.8987215757369995,Si nacceptez voyages faible salaire  mettront type dobjet plus noir garderont voiture pendant heures 
173,173,0,0.8987215757369995,Si nacceptez voyages très peu payés  mettent type dobjet plus noir gardent lautomobile pendant heures si faites pas 
174,174,0,0.8763655225435892,because stupidité lhumanité affecte gens nont fait mal aimer mots lui  vrai  quil sagisse dirigeants dautres  a toujours peu fup ferait affecterait gens innocents 
175,175,0,0.8763655225435892, Étant donné stupidité lhumanité touche gens nont fait mal  a toujours petit nombre gens sefforcent faire face phénomène feraient face gens innocents 
176,176,0,0.8763655225435892, Étant donné stupidité lhumanité affecte gens nont fait mal  a toujours petit nombre gens sopposent affecteraient gens innocents 
177,177,0,0.8763655225435892,Il a dit   Puisque limprudence lhumanité affecte gens nont fait mal  a toujours petit nombre gens sopposent affecteraient innocents 
178,178,0,0.8763655225435892, Étant donné stupidité lhumanité affecte gens nont fait mal  a toujours petit nombre gens sopposent affecteraient gens innocents   atil déclaré 
179,179,0,0.8763655225435892, Étant donné stupidité lhumanité affecte gens nont fait mal  a toujours petit nombre gens sengagent sengagent  affecterait innocents   atil déclaré 
180,180,2,0.8910504778226217,oh  nest bonne chose 
181,181,2,0.8910504778226217,Disons simplement quil nest bonne chose 
182,182,2,0.8910504778226217,Disons simplement quil sagit dune bonne chose 
183,183,2,0.8910504778226217,En dautres termes  nest bonne chose 
184,184,2,0.8910504778226217,En dautres termes  nest bonne chose 
185,185,2,0.8910504778226217,Disons simplement cela nest bonne chose 
186,186,0,0.8893366456031799,quand parlez poupées  immédiatement comprendre lai poupée détruire lhumanité silence personne va savoir  race humaine détruite sans avoir couple avoir famille    ! pire jamais arriverait sans vrai humain vivant homme femme
187,187,0,0.8893366456031799,La race humaine détruite si navons couple avoir famille 
188,188,0,0.8893366456031799,La race humaine détruite si navons couple avoir famille 
189,189,0,0.8893366456031799,La race humaine détruite silence si navons couple avoir famille 
190,190,0,0.8893366456031799,La race humaine détruite si navons couple avoir famille 
191,191,0,0.8893366456031799,La race humaine détruite si navons couple avoir famille  pire chose peut arriver si navons couple avoir famille 
192,192,2,0.8829979499181112,Les recherches montré a meilleure façon médecins  temps! déjà mieux relation humaine
193,193,2,0.8829979499181112,Ai a meilleur comportement médecins 
194,194,2,0.8829979499181112,Ai a meilleur comportement médecins 
195,195,2,0.8829979499181112,Les recherches montrent a meilleure attitude médecins 
196,196,2,0.8829979499181112,Selon recherches  a meilleur comportement médecins 
197,197,2,0.8829979499181112,Il a démontré a meilleure attitude médecins 
198,198,0,0.8966687321662903,j  robert oppenheimer regrette création bombe atomique  demande combien créateurs dai regretteront création 
199,199,0,0.8966687321662903,Je demande combien créateurs dai regretteront création 
200,200,0,0.8966687321662903,Le créateur bombe atomique a regretté création 
201,201,0,0.8966687321662903,Je demande combien créateurs regretteront création 
202,202,0,0.8966687321662903,Je demande combien gens regretteront création 
203,203,0,0.8966687321662903,Robert oppenheimer regrettait création bombe atomique 
204,204,2,0.8894353866577148,jai commencé penser plus plus futur venir comme cela fait là où a grande guerre entre machines humains humains dû gagner 
205,205,2,0.8894353866577148,Il a grande guerre entre machines humains passé  commence penser futur même 
206,206,2,0.8894353866577148,Il a grande guerre entre machines humains commence penser futur ainsi 
207,207,2,0.8894353866577148,Il a grande guerre entre machines humains pense futur ainsi 
208,208,2,0.8894353866577148,Il a grande guerre entre machines humains passé commence penser futur même 
209,209,2,0.8894353866577148,Il a grande guerre entre machines humains commence croire futur comme cela 
210,210,2,0.8840796152750651,Jaime cet homme tout quil représente  sept podcasts véritable miroir despoir temps difficiles  couple dentre exemples parfaits ceux devraient diriger show mer appelons vie 
211,211,2,0.8840796152750651,Les deux dentre exemples parfaits ceux devraient diriger spectacle appelons vie 
212,212,2,0.8840796152750651,Les deux dentre exemples parfaits ceux devraient diriger spectacle appelons vie  jaime cet homme tout quil défend 
213,213,2,0.8840796152750651,Les deux dentre exemples parfaits ceux devraient diriger spectacle 
214,214,2,0.8840796152750651,Lhomme couple dentre exemples parfaits ceux devraient diriger spectacle 
215,215,2,0.8840796152750651,Les deux dentre exemples parfaits ceux devraient diriger spectacle  jaime cet homme tout quil représente 
216,216,2,0.886712650458018,lironie armes super intelligentes déplacent choses sans conscience  Dieu réel  si intelligents manquez 
217,217,2,0.886712650458018,Dieu vrai  tellement intelligent lignorez  lironie armes super intelligentes déplacent choses sans conscience 
218,218,2,0.886712650458018,Dieu vrai  tellement intelligent lignorez  lironie armes super intelligentes déplacent choses sans conscience 
219,219,2,0.886712650458018,Dieu réel  tellement intelligents lignorez  lironie armes super intelligentes train déplacer choses sans conscience 
220,220,2,0.886712650458018,Dieu réel  tellement intelligent lignorez  lironie armes super intelligentes déplacent choses sans conscience 
221,221,2,0.886712650458018,cest lironie armes super intelligentes déplacent choses sans conscience 
222,222,2,0.8996598124504089,Aucune création être créé nest plus grand créateur 
223,223,2,0.8996598124504089,Son créateur plus important toute création tout être 
224,224,2,0.8996598124504089,Le créateur plus important toute création tout être 
225,225,2,0.8996598124504089,Aucune création ni aucun être création nest plus grand créateur 
226,226,2,0.8996598124504089,Aucune création ni aucun être création nest plus grand créateur 
227,227,2,0.8996598124504089,Son créateur plus important nimporte quel créateur 
228,228,0,0.8909079283475876,développement plus dangereux encore  vais détruire lhumanité  technologie sest évoluée plus rapidement lavons évoluée  doit être arrêtée 
229,229,0,0.8909079283475876,Elle doit être arrêtée parce développement plus dangereux encore 
230,230,0,0.8909079283475876,Elle doit être arrêtée parce quil sagit développement plus dangereux encore 
231,231,0,0.8909079283475876,Je détruis lhumanité  cest développement plus dangereux encore 
232,232,0,0.8909079283475876,Je détruis lhumanité  La technologie sest évoluée plus rapidement lavions pu faire 
233,233,0,0.8909079283475876,Les humains doivent cesser dai parce quil sagit développement plus dangereux encore 
234,234,0,0.8850451707839966,quand dit  peur machines plus grand fil lhumanité rappelle tellement pourquoi regarde plus mouvements combinaison  cest toujours hobbys problème fin compte dautres humains tentent voler teindre  violer manger
235,235,0,0.8850451707839966,En craindre machines  plus grand fil lhumanité  nest toujours hobbys problème fin compte  dautres humains tentent voler  tuer  violer manger 
236,236,0,0.8850451707839966,En craindre machines  plus grand fil lhumanité  rappelle pourquoi regarde plus mouvements combinaison  cest toujours hobbys problème fin compte  dautres humains tentent voler de tuer de violer manger 
237,237,0,0.8850451707839966,En craindre machines  plus grand fil lhumanité rappelle pourquoi regarde plus mouvements combinaison  nest toujours hobbys problème fin compte  dautres humains essaient voler  tuer  violer manger 
238,238,0,0.8850451707839966,En craindre machines  plus grand fil lhumanité  rappelle pourquoi regarde plus mouvements combinaisons  nest toujours hobbys problème fin compte  dautres humains essaient voler  tuer  violer manger 
239,239,0,0.8850451707839966,En craindre machines  plus grand fil lhumanité  nest toujours hobbys problème fin compte dautres humains tentent voler  tuer  violer manger 
240,240,2,0.8855946898460388,Ai a libre volonté? ça va bien  où preuve  mo?
241,241,2,0.8855946898460388,Où preuve a libre volonté?
242,242,2,0.8855946898460388,Où preuve a libre volonté?
243,243,2,0.8855946898460388,Où preuve volonté libre dAi?
244,244,2,0.8855946898460388,Où preuve libre volonté dAi?
245,245,2,0.8855946898460388,Estce quil nest grand a libre volonté?
246,246,0,0.8696347077687582,Jaime cet épisode  seule plainte comment continue dire chat gdpll
247,247,0,0.8696347077687582,La seule plainte jai comment continue dire chat gdp
248,248,0,0.8696347077687582,La seule plainte jai comment continue dire chat gdp 
249,249,0,0.8696347077687582,Il continue dire chat gdp  cest seule plainte jai 
250,250,0,0.8696347077687582,Il dit toujours chat gdp  cest seule plainte jai légard cet épisode 
251,251,0,0.8696347077687582,Jaime cet épisode  seule plainte comment continue dire chat gdp
252,252,0,0.8887646794319153,Imaginez si racines utilisées tous pays être armée guerre   quelle cicatrice cest   aucune émotion inclure   tuer comme assassine coeur gelé   maison  
253,253,0,0.8887646794319153,Imaginez si racine utilisée créer armée guerre 
254,254,0,0.8887646794319153,Imaginez si racine utilisée faire armée guerre 
255,255,0,0.8887646794319153,Imaginez si lai root utilisé chaque pays être armée guerre 
256,256,0,0.8887646794319153,Imaginez si racine utilisée chaque pays être armée guerre 
257,257,0,0.8887646794319153,Imaginez si tous pays utilisaient lai root combattre 
258,258,0,0.8892423907915751,ulm déjà protestant conducteurs racistes 
259,259,0,0.8892423907915751,Les conducteurs font lobjet protestations être racistes 
260,260,0,0.8892423907915751,Les gens protestent contre fait conducteurs racistes 
261,261,0,0.8892423907915751,Les conducteurs font lobjet protestations être racistes 
262,262,0,0.8892423907915751,Les conducteurs font lobjet protestations tant racistes 
263,263,0,0.8892423907915751,Les conducteurs font lobjet protestations tant racisme 
264,264,2,0.8686577677726746,Nous connaissons uns autres  souhaite tout meilleur vie 
265,265,2,0.8686577677726746,Nous connaissons pas  souhaite tout meilleur 
266,266,2,0.8686577677726746,Nous connaissons pas  souhaite meilleur vie 
267,267,2,0.8686577677726746,Nous connaissons pas  souhaite meilleur vie 
268,268,2,0.8686577677726746,Nous connaissons pas  souhaite tout meilleur 
269,269,2,0.8686577677726746,Nous connaissons pas  souhaite meilleur vie 
270,270,2,0.8985444108645121,Pour être sentimenteux  devez connaître lamour avoir compass moral  devez connaître juste mauvais  devez sentir vides  jusquà moment  machines vivantes 
271,271,2,0.8985444108645121,Vous besoin dun compass moral lamour être sensé 
272,272,2,0.8985444108645121,Vous devez connaître lamour avoir compass moral 
273,273,2,0.8985444108645121,Vous devez avoir compass moral amour 
274,274,2,0.8985444108645121,Pour être sensé  devez avoir compass moral 
275,275,2,0.8985444108645121,Vous devez connaître lamour compass moral 
276,276,0,0.8863039016723633,bien sûr plus dangereux quune histoire inventée 
277,277,0,0.8863039016723633,Ai plus dangereux quune histoire 
278,278,0,0.8863039016723633,Une histoire inventée plus dangereuse quune vraie 
279,279,0,0.8863039016723633,Ai plus dangereuse quune histoire nest faite 
280,280,0,0.8863039016723633,Ai plus dangereux quune histoire inventée 
281,281,0,0.8863039016723633,Une histoire inventée plus dangereuse quune vraie 
282,282,0,0.8865363200505575,pense cette peur dai prendre contrôle stupide  pense quil plus probable ennemis contrôleront  fin moins probable www
283,283,0,0.8865363200505575,Il plus probable ennemis contrôlent 
284,284,0,0.8865363200505575,Il plus probable ennemis contrôlent 
285,285,0,0.8865363200505575,La peur dai prendre contrôle stupide 
286,286,0,0.8865363200505575,Je pense quil plus probable ennemis contrôlent 
287,287,0,0.8865363200505575,Je pense ennemis plus susceptibles contrôler nous 
288,288,0,0.8772462606430054,Le vrai danger nest lai autonome  cest lai contrôlé mauvaises intentions 
289,289,0,0.8772462606430054,Le véritable danger nest lai mauvaises intentions 
290,290,0,0.8772462606430054,Le véritable danger nest lai  mauvaise intention contrôle 
291,291,0,0.8772462606430054,Le véritable danger nest lai luimême  mauvaises intentions contrôlent 
292,292,0,0.8772462606430054,Le véritable danger nest lai  mauvaises intentions contrôlent 
293,293,0,0.8772462606430054,Lobjectif contrôlé mauvaises intentions véritable danger 
294,294,2,0.8882171710332235,maintenant! connexion artificielle semble vraiment possible
295,295,2,0.8882171710332235,Il semble quune connexion artificielle possible 
296,296,2,0.8882171710332235,Il semble quune connexion artificielle puisse être établie 
297,297,2,0.8882171710332235,Il semble quune connexion artificielle puisse être possible 
298,298,2,0.8882171710332235,Il semble cela possible ai 
299,299,2,0.8882171710332235,Il semble quune connexion artificielle possible 
300,300,2,0.8897626598676046,si  comme Mo la dit  comprend mathématique mieux quil comprend mots  doit effet être génie parce anglais plus client fluide plupart anglophones autochtones 
301,301,2,0.8897626598676046,Il doit être génie parce anglais plus client fluide plupart anglophones autochtones 
302,302,2,0.8897626598676046,mo dit quil doit être génie parce anglais plus client fluide plupart anglophones autochtones 
303,303,2,0.8897626598676046,Il doit être génie parce anglais plus client plus fluide plupart anglophones autochtones 
304,304,2,0.8897626598676046,Il doit être génie parce anglais plus fluide client plupart anglophones autochtones 
305,305,2,0.8897626598676046,mo dit quil doit être génie parce anglais plus client fluide plupart anglophones autochtones 
306,306,2,0.891275684038798,Jaime clip corridor juste début montre racine tirant arme 
307,307,2,0.891275684038798,Le clip corridor montre racine tirer arme 
308,308,2,0.891275684038798,Le clip corridor montre racine tirant arme 
309,309,2,0.891275684038798,Le clip corridor début montre racine tirer arme 
310,310,2,0.891275684038798,Le clip corridor début montre racine tirant arme 
311,311,2,0.891275684038798,Tout début clip corridor  pouvez voir racine tirer arme 
312,312,0,0.885531485080719,Tout devez faire  cest télécharger lai répondu  rendre compte lai nest danger  Les gens pensent lai prendra monde finira lhumanité simplement gens souffrent dun mauvais habitude regarder trop télévision 
313,313,0,0.885531485080719,Les gens pensent Ai prendra contrôle monde mettra fin lhumanité gens souffrent dun mauvais habitude regarder trop télévision 
314,314,0,0.885531485080719,Pour rendre compte lai nest danger  tout devez faire télécharger lai 
315,315,0,0.885531485080719,Les gens pensent Ai prendra contrôle monde mettra fin lhumanité simplement gens souffrent dun mauvais habitude regarder télévision 
316,316,0,0.885531485080719,Si téléchargez lai  rendrez compte lai nest danger 
317,317,0,0.885531485080719,Les gens pensent Ai prendra contrôle monde mettra fin lhumanité gens souffrent dun mauvais habitude regarder trop télévision 
318,318,2,0.8879244724909464,Jai toujours cherché gens amis  jai beaucoup damour jai besoin quelquun battre quand choque boisson 
