,Comment,Label,Score,Unnamed: 0
25,It's good to go if you set that ai up with a ti-+.,0,0.9637941916783652,
26,"very very very, good did",2,0.9698100835084916,
27,Good did.,2,0.9698100835084916,
28,we had a good run.,2,0.9572011679410934,
29,We had a good run.,2,0.9572011679410934,
30,this is so dumb. people are worried about ai going insane and wiping us out or turning us into slaves for some unknown reason. not because ai would suck but because we suck and we’re the ones originally creating it.,0,0.9654412865638732,
31,It is dumb that people are worried about ai going insane and turning us into slaves.,0,0.9654412865638732,
32,"since there is, as we witness day in day out, so pittifully little natural intelligence at work wherever we turn - well why don't we make up for it with some ai?? does elson really believe it can get any worse? then i suggest him to consult the issue with - some ai.",0,0.9511799514293672,
33,"Since there is, as we witness day in day out, so pittifully little natural intelligence at work wherever we turn, why don't we make up for it with some ai??",0,0.9511799514293672,
34,"must says that ai is dangerous and the single biggest threat to mankind, so he goes and creates his own ai company! sounds like must wants companies that only he heads - he doesn’t work well with others. if ai is dangerous, then it is dangerous no matter who the co is....",0,0.9562878807385764,
35,"It sounds like must wants companies that only he heads, he doesn't work well with others.",0,0.9562878807385764,
36,i present to you.... the great filter.,2,0.9558649361133577,
37,The great filter is what I present to you.,2,0.9558649361133577,
38,the perfect alive.,2,0.9515677392482758,
39,The perfect life.,2,0.9515677392482758,
40,"i can't stand the sound of a narrating voice that is always with a british accent, some how ""david attenborough"" voice has become the standard voice for narration, it's disgusting, especially when it comes to artificial intelligence.",0,0.974645659327507,
41,"I can't stand the sound of a narrating voice that is always with a british accent, it's disgusting, especially when it comes to artificial intelligence.",0,0.974645659327507,
42,"ugh. that ai person, or whatever it is, is annoying of with its bordering monotony voice and its barely human appearance. cannot watch.",0,0.976294994354248,
43,I can't watch a person with a boring voice and barely human appearance.,0,0.976294994354248,
44,ai is bull shit those tucked ai roots are already attacking people stop building this ai shit before in and you will kill us all,0,0.977210208773613,
45,Those tucked ai roots are already attacking people and you will kill us all.,0,0.977210208773613,
46,little kid in gaze speaks perfect english ll.,2,0.9650312860806785,
47,A kid speaks perfect English.,2,0.9650312860806785,
48,"give ai projects to aid humanity, like devise the best economic system for humanity and the best utopian gifts that they can give us . let them work on that until it’s perfect . keep it for the benefit of everyone having better ecosocio outcome and abundance for all",2,0.9534146636724472,
49,"Give ai projects to aid humanity, like create the best economic system for humanity and the best utopian gifts that they can give us.",2,0.9534146636724472,
50,"yeah sure. cheap ai roots possessing all medical knowledge and billions of hours of clinical experience. ...because, if someone really made something like that, consumer engineering would make money so difficult to get, that the bottom end of the economic bracket would struggle to pay for the electricity the thing uses. this world sucks!!",0,0.9657439887523652,
51,Cheap ai roots possess all medical knowledge and billions of hours of clinical experience.,0,0.9657439887523652,
52,"greed will be the downfall of humanity! nothing but that will cause us to fail catastrophically as this same scourge of the human make that has destroyed all past civilization. greed includes power, control, money, and drive but unfortunately used for the first more than the last.",0,0.9695533911387124,
53,"The downfall of humanity will be greed, it will cause us to fail catastrophically.",0,0.9695533911387124,
54,"nothing impressive about ai recognizing images and searching for relative information in second. glorified search engine, scanned, chat creator.",0,0.9630991021792094,
55,Ai is searching for relative information and recognizing images.,0,0.9630991021792094,
56,"now. love your work, thanks for sharing",2,0.9756089568138122,
57,Thanks for sharing.,2,0.9756089568138122,
58,ai is evil & dangerous!,0,0.9550951421260834,
59,Ai is dangerous.,0,0.9550951421260834,
60,get a job fixing shit. ai and machines can't work when they're broken. *think about it pose*,0,0.9577714602152506,
61,Get a job fixing machines.,0,0.9577714602152506,
62,thank goodness i'm studying ai,2,0.9523801922798156,
63,I'm studying.,2,0.9523801922798156,
64,"lets be honest. while ai is a great addition to our technology, the fact that amazon used indians to monitor the walk off stores, ai isn't going to do much.",2,0.9513845145702362,
65,"While ai is a great addition to our technology, the fact that Amazon used indians to monitor the walk off stores, ai isn't going to do much.",2,0.9513845145702362,
66,"ai will be useless once people lose their jobs, cause no one will use ai cause people dont have money havana",0,0.9627334674199424,
67,People will not use ai if they lose their jobs.,0,0.9627334674199424,
68,org this girl is incredibly clever,2,0.9546851366758348,
69,This girl is very clever.,2,0.9546851366758348,
70,this is awesome thank you,2,0.9537651062011718,
71,"Thank you, this is awesome.",2,0.9537651062011718,
72,"i’m not hopeful for ai and education system. almost out of left field, with no input from us teachers they are trading start test english writing portion with ai. instead of paying real teachers to to do this. worst part is that they announced this the day after students took the test. texas is screwed.",0,0.963692232966423,
73,"With no input from us teachers, they are trading start test english writing portion with ai. instead of paying real teachers to do this.",0,0.963692232966423,
74,"very well reasoned and document presentation, congratulations",2,0.9633300304412842,
75,Well presented and well reasoned.,2,0.9633300304412842,
76,the we is a global terrorist organization hellbent on controlling the world. they are all for ai.,0,0.9634173313776652,
77,We are a global terrorist organization that wants to control the world.,0,0.9634173313776652,
78,"brow, it's seriously stupid to find which job will be future proof. why? because this ai teach didn't already even got into our real world. we just don't have enough data to start predictions something. don't be fool :?",0,0.9521876335144044,
79,It's stupid to find a job that will be future proof. we don't have enough data to make predictions.,0,0.9521876335144044,
80,this is fantastic content!,2,0.9812220811843873,
81,This is great.,2,0.9812220811843873,
82,"ai wont be replacing jobs, its replacing the actual human. and this is dangerous as hell",0,0.959890842437744,
83,This is dangerous because it will replace the actual human.,0,0.959890842437744,
84,love it!!!!!!!!!!!,2,0.9815491557121276,
85,I love it!,2,0.9815491557121276,
86,"it makes a lot sense, would love to be able to work on anything related to implementing ai into our workplace and find ways to not just replace people from their jobs but help enhance a better work life and productivity",2,0.953270360827446,
87,It makes sense to be able to work on anything related to implementing ai into our workplace and find ways to not just replace people from their jobs but enhance a better work life and productivity.,2,0.953270360827446,
88,"great insight on ai-driven career transitions! it's an exciting time for professional to skill and adapt to new roles that ai is creating, not just the ones it's replacing.",2,0.9546873688697814,
89,"It's an exciting time for professional to skill and adapt to new roles that ai is creating, not just the ones it's replacing.",2,0.9546873688697814,
90,whose going to fix do dam roots up... humans,0,0.956060826778412,
91,Whose going to fix the dam?,0,0.956060826778412,
92,awesome . love the data-driven approach behind everything you provided !,2,0.9662928223609925,
93,The data-driven approach behind everything you provided is awesome.,2,0.9662928223609925,
94,"hallelujah!!!! the daily jesus devotional has been a huge part of my transformation, god is good was owning a loan of $, to the bank for my son's brain surgery (david), now i'm no longer in debt after i invested $, and got my layout of m $, every months,god bless whole mind anderson..",2,0.9569576531648636,
95,"I'm no longer in debt after I invested $ and got my layout, the daily jesus devotional has been a huge part of my transformation, god is good, I owned a loan of $ to the bank for my son's brain surgery, now I'm no longer",2,0.9569576531648636,
96,good job tiny! i love your content!,2,0.982687485218048,
97,"Good job, tiny!",2,0.982687485218048,
98,ai jobloss? really?! next you’ll be telling me some kind of ai new world order will be taking over everything.,0,0.9526383727788924,
99,"Next, you will tell me that a new world order will be taking over everything.",0,0.9526383727788924,
100,the face can is a little big and placement is distracting from the into content but nice job thanks.,2,0.9622407754262288,
101,The placement of the face can distracts from the content.,2,0.9622407754262288,
102,thank you so much for helping us with this kind of content,2,0.9695847034454346,
103,Thanks a lot for helping us with this kind of content.,2,0.9695847034454346,
104,"awesome ""cardistry!""",2,0.958379065990448,
105,"Excellent ""cardistry!""",2,0.958379065990448,
106,"! the creation of ai is a bad idea, if you replace jobs that human have been doing as the population increase then how will pp live and pay their bills. this will lead to homeless people and civil unrest !",0,0.972831118106842,
107,"The creation of ai is a bad idea, if you replace jobs that human have been doing as the population increase then how will pp live and pay their bills, this will lead to homeless people and civil unrest.",0,0.972831118106842,
108,why did you call your carpentry not very valuable? it was awesome,2,0.95534947514534,
109,Why did you say that your carpentry wasn't very valuable?,2,0.95534947514534,
110,healthy is stories about you in the future how long did each one last take the most happy of them and do.,2,0.9514200687408448,
111,How long did each one take the most happy of them and do is a healthy story.,2,0.9514200687408448,
112,"greetings from russia, comrade andrew! your ai influence is top-notch! keep up the valiant mission of spreading knowledge and rescue the working class from the clutches of capitalism! workers of the world, unite! stay strong! vodka bottoms up!",2,0.9794893662134806,
113,"greetings from russia, comrade andrew! your ai influence is top-notch! keep up the valiant mission of spreading knowledge and rescue the working class from the clutches of capitalism!",2,0.9794893662134806,
114,personally i don't feel sorry for the writers guild for now it just means that the creator don't have to watch the work they put so much into get butcher by some blue haired cry baby because it wasn't politically correct,0,0.9777571707963943,
115,I don't feel bad for the writers guild because they don't have to watch the work because it wasn't politically correct.,0,0.9777571707963943,
116,"i think is really bad idea ai to take louse jobs, like low wage fast food workers, or truck drivers. to create good for nothing workers? that is recipe for social disaster. ai to take jobs??? no wonder us is facing rising antisemitism.",0,0.9706838488578796,
117,I don't think taking jobs like low wage fast food workers or truck drivers is a good idea.,0,0.9706838488578796,
118,ai won't replace any jobs. some companies will use it as an excuse to fire people and then deliver a horrible product to paying customers.,0,0.9732280224561692,
119,Some companies will use it as an excuse to fire people and then deliver a horrible product to paying customers.,0,0.9732280224561692,
120,now!! that’s was awesome,2,0.9836488008499146,
121,That was great.,2,0.9836488008499146,
122,"thanks for sharing < . i find myself talking with get everyday, an awesom super assistant.",2,0.9803841710090636,
123,I find myself talking with a super assistant.,2,0.9803841710090636,
124,gyyyyyyat that deck spin was amazing,2,0.961913838982582,
125,That deck spin was amazing.,2,0.961913838982582,
126,"the magic is back baby! love the scuffle example, there's a whole new world out there to explore! thanks are!",2,0.9702444553375243,
127,There's a new world out there and the magic is back!,2,0.9702444553375243,
128,due. why is their so much spasm in your comments? loved the magic during the into! your getting good.,2,0.9913415908813475,
129,They have a lot of spasm in their comments.,2,0.9913415908813475,
130,one of the worst influences on you tube and now he darling in ai ... he an ape !!!!,0,0.9508918821811676,
131,He is one of the worst influences on you tube.,0,0.9508918821811676,
132,great content,2,0.9803348779678344,
133,The content is great.,2,0.9803348779678344,
134,"it's amazing how skill you are with the card trick. but good job not trying to use that skill in making a living. it is very efficient making a money with that skill. but, it is still amazing. may be in the future you can make millions with that skill where the ai will be watching...",2,0.9659279137849808,
135,It's amazing how skilled you are with the card trick.,2,0.9659279137849808,
136,happy monday everyone enjoy the magic,2,0.9548675179481506,
137,Everyone enjoys the magic on Monday.,2,0.9548675179481506,
138,great show with great information of current concerns. cool card tricks as well,2,0.9752738922834396,
139,Cool card tricks as well on the show.,2,0.9752738922834396,
140,andre looks like a model in the thumbnail. great shot.,2,0.9559878259897232,
141,The picture looks like a model.,2,0.9559878259897232,
142,love the card tricks!,2,0.9681216776371002,
143,The card tricks are awesome!,2,0.9681216776371002,
144,"ai just making up answers when it actually doesn ́t have one has convinced me that ai is my mother. mon, are you there? stop that. it ́s really annoying.",0,0.9636382162570952,
145,It s really annoying that ai makes up answers when it doesn t have one.,0,0.9636382162570952,
146,thanks for your great work,2,0.9680963277816772,
147,Thank you for your great work.,2,0.9680963277816772,
148,"here in germany the nasi-led political party and is already using ai-generate face photographs for their propaganda against immigrants. so... yeah, that's a thing.",0,0.965547412633896,
149,The political party in Germany is using face photographs for propaganda against immigrants.,0,0.965547412633896,
150,"as a writer, thank you so much ann for bringing awareness to this. it's all fun and games with ai, until real life people and their jobs and livelihood are affected.",2,0.9616694847742716,
151,"Thank you so much for bringing awareness, it's all fun and games until real life people are affected.",2,0.9616694847742716,
152,"now ai is using other ai art as reference, making the result worse and worse. the more often ai art being used, the worse it gets.",0,0.95710688829422,
153,The result gets worse when ai art is used as reference.,0,0.95710688829422,
154,"i just don’t want to live in a world, where hard and dangerous work is done by humans, while art and poetry is made by machines, that don’t even enjoy it. technological development is supposed to make all our lives easier, not sadder.",0,0.9659972041845322,
155,"I don't want to live in a world where hard and dangerous work is done by humans, while art and poetry is made by machines.",0,0.9659972041845322,
156,ann you are just a pure genius. we’ve been watching you for a few years now and now i just am so glad to watch you talk about subjects you are passionate about. very well done as always.,2,0.9719968885183334,
157,You are a genius and we have been watching you for a few years now.,2,0.9719968885183334,
158,"thanks so much for teaching us about this! i'm not super they, so i just feel lost in these conversations. it's so nice to understand more! and folly is adorable! can we see her more often?",2,0.963022917509079,
159,I feel lost in these conversations and it's nice to understand more.,2,0.963022917509079,
160,i think one really interesting aspect of ai learning from ai is the linguistic aspect. it would be kind funny if ai stated inventing/hallucinations new phrases and terms that dont exist but because ai is learning from ai those phrases start popping up everywhere!,2,0.9509786566098531,
161,I think the linguistic aspect of learning from ai is interesting.,2,0.9509786566098531,
162,"my issue with ai is that it replaces the real element. it’s artificial, face. i don’t like anything that is artificial or synthesized. the local highlight the issue so well. the people didn’t care for real trees. why would they, when they have the synthesis ones?",0,0.956706404685974,
163,My issue with ai is that it replaces the real element.,0,0.956706404685974,
164,i appreciate your take on the subject! you always do such a good job of breaking down a complex subject into something easily understandable.,2,0.9829463362693788,
165,You always do a good job of breaking down a complex subject into something easy to understand.,2,0.9829463362693788,
166,very good work you are brilliant keep it up,2,0.9545446634292604,
167,"Excellent work, keep it up.",2,0.9545446634292604,
168,the jobs worry is just ye old luddite fallacy rearing its ugly head again.,0,0.957903116941452,
169,The old luddite fallacy is rearing its ugly head again.,0,0.957903116941452,
170,the internet mon we all need< much love to you!<,2,0.9775919169187546,
171,We need to love you on the internet.,2,0.9775919169187546,
172,thank you! i was so confused by all this. your explanation helps so much!,2,0.974339172244072,
173,"Thank you so much, I was confused by all of this.",2,0.974339172244072,
174,"as a translator i can tell you right now: our jobs are swindling because of ai. i truly believe that in about - years our job will be completely obsolete, and it depressed me every time i think that.",0,0.953538715839386,
175,"Our jobs are swindling because of ai, and it depressed me every time I thought about it.",0,0.953538715839386,
176,man that root's frog poetry was terrible.,0,0.9530621886253356,
177,The root's frog poetry was terrible.,0,0.9530621886253356,
178,i love the range of topics you cover!!!,2,0.9689612746238708,
179,You cover a lot of topics.,2,0.9689612746238708,
180,i really like this unbiased reap / summary of all the issues around ai!,2,0.972109317779541,
181,I like the summary of all the issues around ai.,2,0.972109317779541,
182,"ai doesn scare me, our got controlling it and the people controlling it is what scars me to death!!! exactly misinformation and straight lies!!!! even worse if got is allowed to control it, if they are't already!",0,0.9555774092674256,
183,Our got controlling it and the people controlling it is what scars me to death.,0,0.9555774092674256,
184,"i love your nails, you have great taste in nail polish colours, also great content...rebuking lids are my favourite, the ancient book recipe, so interesting",2,0.951939857006073,
185,"I love your nails, you have great taste in nail polish colors, also great content...rebuking lids are my favourite, the ancient book recipe, so interesting.",2,0.951939857006073,
186,thank you!!!!!!,2,0.9708958983421324,
187,Thank you so much.,2,0.9708958983421324,
188,"your thoughtful and insightful analysis is so appreciated! great work, and a fascinating production here. thank-you",2,0.9791814088821412,
189,Thanks for your thoughtful and insightful analysis.,2,0.9791814088821412,
190,"i love it when anne supports the wag,,, the world canadian bureau",2,0.9522846043109894,
191,I love it when anne supports the bureau.,2,0.9522846043109894,
192,i absolutely hate ai and all that it stands for.,0,0.9710219621658324,
193,I don't like ai and all that it stands for.,0,0.9710219621658324,
194,this is a really clear analysis - the best i've seen - and very helpful. thank you!,2,0.97638201713562,
195,This is the best analysis I've seen and it's very helpful.,2,0.97638201713562,
196,"i really feel that students using chat get for their homework are being super lazy and dumb. teachers and professors already know what they're instructing students on, so, who really benefits from learning and doing homework? what are they supposed to learn if an ai does the work for them? why do they even pay for education, then?",0,0.9572059065103532,
197,Students using chat for homework are being lazy and dumb.,0,0.9572059065103532,
198,thanks for covering this very important topic!,2,0.9810785800218582,
199,Thanks for covering this important topic!,2,0.9810785800218582,
200,"brilliant and thank you. i feel confident that your job will never be replaced by ai because your warmth, integrity, sense of humor, family love, creativity, patience, imagination, and skillful hands can not be ""bottle"".",2,0.9659462213516236,
201,"Your warmth, integrity, sense of humor, family love, creativity, patience, imagination, and skillful hands will never be replaced by ai.",2,0.9659462213516236,
202,"another issue, an ai was trained to take photo of women and digital produce a rude image with the actual woman's face attached. this is a huge privacy concern, and at least in the us, can also lead to that woman losing her job and/or being less likely to be hired, even if she never actually took or published any rude photo of herself",0,0.9573251008987428,
203,"This is a huge privacy concern, and at least in the us, can also lead to that woman losing her job and/or being less likely to be.",0,0.9573251008987428,
204,"jose harley is a seditious traitor and does not represent the american people. good god, ai minute crops.",0,0.970938205718994,
205,Jose harley is a traitor and does not represent the american people.,0,0.970938205718994,
206,i just wanted to comment that that lip colour looks fantastic on you! it's so flattering.,2,0.9716714382171632,
207,I wanted to say that the lip colour looks great on you.,2,0.9716714382171632,
208,thank you for your clear and insightful commentary. i deeply appreciate it and i'll be sharing it with my family.,2,0.9539265930652618,
209,I will be sharing your commentary with my family.,2,0.9539265930652618,
210,ever wonder why we have to complete catch’s? we are unknowingly helping train ai and it’s unfortunate that there is an agenda behind the scenes. something good in the wrong hands is never a good thing.,0,0.9578515887260436,
211,We are helping train ai and it is unfortunate that there is an agenda behind the scenes.,0,0.9578515887260436,
212,i think ai use should % count as plagiarism. he written side of things has been confirmed to be scraped from fanfiction webster. and as an author i hate it. it feels like an insult to creativity.,0,0.9655574560165404,
213,I think ai use should be counted as plagiarism.,0,0.9655574560165404,
214,so glad you are taking on ai. you are a reliable source. thank you.,2,0.983317812283834,
215,"Thank you, you are a reliable source.",2,0.983317812283834,
216,i love it! it helped me write code. i am not a cover,2,0.9741832852363588,
217,I use it to write code.,2,0.9741832852363588,
218,"as someone who does applied ai research i can say that ann, expectancy, did a great job without being too technical in her description. keep up the great work!",2,0.9839477141698202,
219,"I can say that ann, expectancy did a great job without being too technical in her description.",2,0.9839477141698202,
220,i love your shirt!! where can i get it?,2,0.9510234475135804,
221,Where can I get your shirt?,2,0.9510234475135804,
222,i love you! you are so sweet.,2,0.9845990300178528,
223,"You are so sweet, I love you!",2,0.9845990300178528,
224,thank you so much for the education you provide. i always get so excited when i see you've unloaded. you're a bloody legend,2,0.9554409980773926,
225,"When I see you've unloaded, I get excited.",2,0.9554409980773926,
226,you look great!,2,0.9837286114692688,
227,You look great!,2,0.9837286114692688,
228,"ai being ""confidently incorrect"" is a recipe for misinformation for real though, ""confidently incorrect"" is already a recipe for disaster",0,0.968217134475708,
229,Being confidently incorrect is a recipe for disaster.,0,0.968217134475708,
230,"i absolutely love how anne just shares knowledge with us, she does so much research!",2,0.9799865365028382,
231,Anne does a lot of research and shares knowledge with us.,2,0.9799865365028382,
232,thorough summary. thank you.,2,0.952875554561615,
233,Thank you for the summary.,2,0.952875554561615,
234,ai terrified me. people will abuse it. this cannot end well.,0,0.968348264694214,
235,People will abuse it.,0,0.968348264694214,
236,"ai training on ai is actually only a problem for the company who runs the ai. what happens is basically breeding, you end up with a product that is completely nonsensical.",0,0.9589922229448954,
237,Ai training is only a problem for the company that runs the ai.,0,0.9589922229448954,
238,"this was terrific! very enlightening - so much to think about. thank you. (one point: i can't speak for the stephen king, but neither the boston nor the less catiche was much chop - which i guess shows an interesting limitation - so far.)",2,0.9836966196695964,
239,"Thank you so much, this was very enlightening, and I can't speak for the stephen king, but neither the boston nor the less catiche was much chop.",2,0.9836966196695964,
240,i'm so glad i watched this. thank you ann.,2,0.958662375807762,
241,Thank you for watching.,2,0.958662375807762,
242,"you know, for a food scientist, you are equally a scientist of many other topics. thanks for sharing your thorough research! i learned so much!",2,0.9788384437561036,
243,"For a food scientist, you are equally a scientist of many other topics.",2,0.9788384437561036,
244,ai heavens talent and locks it at the same time. this won't end well! down with ai!,2,0.9791157841682434,
245,"This won't end well, ai!",2,0.9791157841682434,
246,this is a great summary of the discourse about ai,2,0.9596691280603408,
247,This is a good summary of the discussion.,2,0.9596691280603408,
248,"well done ann, fantastic, detailed deep-dive into a hot topic!!",2,0.9667257517576218,
249,"Excellent, detailed deep-dive into a hot topic!",2,0.9667257517576218,
250,love the quality of your does - so information and well made! thank you for putting all that effort into your work,2,0.9568427562713624,
251,I love the information and quality of your work.,2,0.9568427562713624,
252,i keep having to remind because your manure is positively mesmerizing daaaahling! my screen settings could be off but i see a gorgeous color shift of mid tone beige/lavender...???? funny if i’m describing it correctly but it’s lovely and i would love to try it on my nails!!,2,0.9552766680717468,
253,My screen settings could be off but I see a gorgeous color shift of mid tone beige/lavender and I would love to try it.,2,0.9552766680717468,
254,"the bit about ai just making stuff up to fill the gaps in it's lack of a clear choice to answer a question... made me think that governments and corporations are already using it for most of their correspondence, yeah it's a cheap jaw but what the the hell..",0,0.95149165391922,
255,It's a cheap jaw that governments and corporations are already using it for most of their correspondence.,0,0.95149165391922,
256,"this is great editing, great job ann! it's great your showing awareness for this topic.",2,0.9893263429403304,
257,It's great that you're showing awareness for this topic.,2,0.9893263429403304,
258,"i'm impressed by your broad knowledge, and am glad that you use your platform not only for delicious chocolate deserts, but also to drunk -minute crafts and a broad spectrum of other things on the internet, instead of just ""going for the click"".",2,0.9739362597465516,
259,"I'm impressed by your broad knowledge, and am glad that you use your platform not only for delicious chocolate deserts, but also to drunk -minute crafts and a broad spectrum of other things on the internet, instead of just ""going for the click"".",2,0.9739362597465516,
260,hey ann! love your work !,2,0.970480751991272,
261,I love your work!,2,0.970480751991272,
262,"very nice coverage of this topic, really great work. thanks ann!",2,0.9736790299415587,
263,"Really great work, thanks ann!",2,0.9736790299415587,
264,sandeep sir is great human,2,0.972801923751831,
265,Sandeep is a great man.,2,0.972801923751831,
266,superb sir,2,0.9777610103289286,
267,Excellent sir.,2,0.9777610103289286,
268,great session sir,2,0.9734372049570084,
269,Excellent session sir.,2,0.9734372049570084,
270,really good information.love from parisian,2,0.9892173409461976,
271,Love from Parisian.,2,0.9892173409461976,
272,my best teacher over,2,0.9653728306293488,
273,My best teacher.,2,0.9653728306293488,
274,very information and huge gain. mind blowing. amazing.,2,0.9541459530591964,
275,Information and gain is mind blowing.,2,0.9541459530591964,
276,good morning sir happy our prima sir i also,2,0.9861794859170914,
277,I am also happy for our prima sir.,2,0.9861794859170914,
278,such a great season,2,0.9504578709602356,
279,Such a great season.,2,0.9504578709602356,
280,the great j. krishnamurthy have told this topic to the world around through his beautiful talks before years ! ! !,2,0.9773100018501282,
281,"Through his beautiful talks before years, the great j. Krishnamurthy has told this topic to the world.",2,0.9773100018501282,
282,great answer sandeepji. only a mediator who has experienced deep consciousness can provide such a clear and lucid difference between humans and ai. thanks!,2,0.9548449814319612,
283,The difference between humans and ai can only be provided by a person who has experienced deep consciousness.,2,0.9548449814319612,
284,"thank you for explaining us so well, like me, everyone should understand the truth of this life, this is my prayer from dear universe thank you so much",2,0.9546837955713272,
285,"Thank you for explaining the truth to me, like me, everyone should do the same.",2,0.9546837955713272,
286,ka analysis had amazing . thank you so much,2,0.9527104645967484,
287,Thank you so much for the amazing analysis.,2,0.9527104645967484,
288,it was a legendary session from sandeep sir . like if you reading this comment in the year ... lots of love to you and family and the future world from us(your past ancestors),2,0.9575459361076356,
289,"It was a great session from sandeep sir, lots of love to you and family and the future world from us.",2,0.9575459361076356,
290,thank you sandeep sir for this session..,2,0.95796537399292,
291,Thank you sandeep sir for the session.,2,0.95796537399292,
292,i love u sir.very very thankful for you.,2,0.9555695295333864,
293,I am very thankful for you.,2,0.9555695295333864,
294,ai hazard future ni ta sta i hm page one able h a great been able h hm primenester been able h like,2,0.9652479688326516,
295,I have a page one that is a great and a primenester that has been able.,2,0.9652479688326516,
296,ai is a stupid trend to kill the human touch.,0,0.9619164943695068,
297,The human touch is being killed by ai.,0,0.9619164943695068,
298,great session...great point of view to shake off our limited approach to see this world. mind begging session.,2,0.966186985373497,
299,We need to shake off our limited approach to see this world.,2,0.966186985373497,
300,a great intellectual session,2,0.9554830670356752,
301,An intellectual session.,2,0.9554830670356752,
302,best wishes !!!!!!,2,0.9831372946500778,
303,Thank you for your best wishes.,2,0.9831372946500778,
304,best sandeep sir,2,0.9690141677856444,
305,"Sir, the best sandeep.",2,0.9690141677856444,
306,god creation is supreme so human intelligence is always on top,2,0.968815580010414,
307,Human intelligence is always on top of god creation.,2,0.968815580010414,
308,nasi wo love or sta had or nasi use and feeling had,2,0.9572320779164633,
309,There was a feeling of love or use of nasi.,2,0.9572320779164633,
310,how dumb people attending his seminar really ai should replace the people and then what will do sandeep sir ?,0,0.951915130019188,
311,What will sandeep do when dumb people attend his seminar?,0,0.951915130019188,
312,"org! org!org! first of all greeting from new york, mr. sandeep is a gift of all indians. he deserve to receive highest award of india. he is planting a seed of dynamic future of india. his explanation is so simple but extremely effective. bless his heart!!!",2,0.9686605483293532,
313,Mr. sandeep is a gift to all indians.,2,0.9686605483293532,
314,"excellent massage,",2,0.9737991094589232,
315,Excellent massage.,2,0.9737991094589232,
316,the thoughtless state that u r talking about is called samadhi in you. and this is not useful for this material world. boot depth pain sir ape thought main. you talked about bramble hanna.,0,0.9587875306606292,
317,The thoughtless state that you are talking about is called Samadhi.,0,0.9587875306606292,
318,sandeep sir is great person who teach all important fact related to life and physical and mental health,2,0.9676598111788433,
319,Sandeep sir is a great person who teaches about life and physical and mental health.,2,0.9676598111788433,
320,one psychological patient committed suicide bc of continuous usage and misleading by ai ...,0,0.9649193286895752,
321,One psychological patient committed suicide because of continuous usage.,0,0.9649193286895752,
322,not really make sense it can be worse if someone is trained them wrong,0,0.97148460149765,
323,It can be worse if someone is trained wrong.,0,0.97148460149765,
324,great explanation sir i salute,2,0.97415429353714,
325,I salute the explanation.,2,0.97415429353714,
326,"in simple words - is ai reached the state of silence/ thoughtless/ poor samadhi ? so why are we waiting to be defeated by ai ? created clot, now reached the state of complete silence / create a single thought that ai is"" useless"" pair wo thud hi anna dum to began, ai does not exist !",0,0.9612101515134176,
327,Why are we waiting to be defeated by ai when a clot has reached the state of complete silence?,0,0.9612101515134176,
328,amazing speech truly great,2,0.9658709526062011,
