,index,Label,Score,Comment
36,36,0,0.8938655257225037,Ich glaube nicht  ai Menschen hassen wird  oder  sei denn  Code irgendeiner Art diesen    Gefühle gegenüber selbst  
37,37,0,0.8938655257225037,Ich denke nicht  Menschen hassen werde  Art Code ist  Gefühle gegenüber selbst 
38,38,0,0.8938655257225037,Ich glaube nicht  Menschen hassen werde  Art Code Gefühle gegenüber haben 
39,39,0,0.8938655257225037,Ich glaube nicht  Menschen hassen werde  Art Code ist    Gefühle gegenüber selbst 
40,40,0,0.8938655257225037,Ich glaube nicht  Menschen hassen werde  Art Code Gefühle gegenüber haben 
41,41,0,0.8938655257225037,Ich denke nicht  Menschen hassen werde  Art Code ist  Gefühle gegenüber selbst 
42,42,2,0.8915065377950668,schön sandeep
43,43,2,0.8915065377950668,Schöne Sandeep 
44,44,2,0.8915065377950668,Nizza Sandeep
45,45,2,0.8915065377950668,Das Sandeep schön 
46,46,2,0.8915065377950668,Hervorragend Sandeep 
47,47,2,0.8915065377950668,Sehr nett Sandeep 
48,48,0,0.8977091312408447,ai Menschen Zukunft gefährlich werden  müssen darüber nachdenken
49,49,0,0.8977091312408447,Wir müssen ai Zukunft nachdenken 
50,50,0,0.8977091312408447,Wir müssen darüber nachdenken  gefährlich Ai Zukunft wird 
51,51,0,0.8977091312408447,Wir müssen Gefahren ai Zukunft nachdenken 
52,52,0,0.8977091312408447,Wir müssen darüber nachdenken  gefährlich Ai Menschen Zukunft wird 
53,53,0,0.8977091312408447,Wir müssen darüber nachdenken  Zukunft Menschen gefährlich werden 
54,54,2,0.895399808883667,beste Erklärung  Herr
55,55,2,0.895399808883667,Herr  beste Erklärung 
56,56,2,0.895399808883667,Herr  beste Erklärung  Sie geben können 
57,57,2,0.895399808883667,Herr  beste Erklärung
58,58,2,0.895399808883667,Es beste Erklärung  Herr 
59,59,2,0.895399808883667,Herr  beste Erklärung möglich 
60,60,2,0.883628249168396,ka bat Herr   danke ja Perspektive bane ke wie     
61,61,2,0.883628249168396,Vielen Dank  Herr  ka bat Sie 
62,62,2,0.883628249168396,Vielen Dank Ihre Perspektive  ka bat Herr 
63,63,2,0.883628249168396,Vielen Dank  Herr  ka bat Sie 
64,64,2,0.883628249168396,Vielen Dank Perspektive  ka bat Herr 
65,65,2,0.883628249168396,Vielen Dank  Herr  ka bat Sie 
66,66,0,0.8804037173589071,wissen Sie  verrückt ist? dank edward sodden Beweise u s a   Sie sagen immer wieder  China schlechte gay 
67,67,0,0.8804037173589071,Wir USA bewiesen  Sie sagen immer wieder  China schlechte Homosexuelle ist 
68,68,0,0.8804037173589071,Wir USA bewiesen  Sie sagen immer wieder  China schlechte Gay ist 
69,69,0,0.8804037173589071,Wir Beweise USA  Sie sagen immer wieder  China schlechte Gay ist 
70,70,0,0.8804037173589071,Sie sagen immer wieder  China schlechte Gay ist 
71,71,0,0.8804037173589071,Wir USA bewiesen  Sie sagen immer wieder  China schlechte Homosexuell 
72,72,2,0.894130527973175,richtige Thema  Alter Dämonen Besitz Endspiel    Gott segne Freunde  amen
73,73,2,0.894130527973175,Das Alter Dämonenbesitz Endspiel richtige Thema 
74,74,2,0.894130527973175,Das richtige Thema Alter Besitz Dämonen Endspiel 
75,75,2,0.894130527973175,Das Zeitalter Besitz Dämonen richtige Thema 
76,76,2,0.894130527973175,Das Alter Dämonenbesitzes Endspiel richtig 
77,77,2,0.894130527973175,Gott segne Freunde  richtige Thema Alter Besitz Dämonen Endspiel 
78,78,0,0.873804759979248,falsch  sah root sagte  Scheiße sieht Zukunft  Zukunft sehen  bevor sterbe
79,79,0,0.873804759979248,Ich Recht  sagte  Scheiße sieht Zukunft aus  Zukunft sehen  bevor sterbe 
80,80,0,0.873804759979248,Ich Recht  sagte  Scheiße sieht Zukunft aus  Zukunft sehen  bevor sterbe 
81,81,0,0.873804759979248,Ich sagte  Wurzel beobachtete  Zukunft sehen  bevor sterbe 
82,82,0,0.873804759979248,Ich Recht  sagte  Scheiße Zukunft aussieht  Zukunft sehen  bevor sterbe 
83,83,0,0.873804759979248,Ich Recht  sagte  Scheiße sieht Zukunft vielleicht sehen könnte  bevor sterbe 
84,84,2,0.8971952497959137,froh  Hügel bin  umhergehen  mehr davon sehen 
85,85,2,0.8971952497959137,Ich froh  Hügel bin 
86,86,2,0.8971952497959137,Ich froh  Hügel bin 
87,87,2,0.8971952497959137,Ich glücklich  Hügel sein 
88,88,2,0.8971952497959137,Ich glücklich  Hügel bin 
89,89,2,0.8971952497959137,Ich froh  Hügel bin 
90,90,2,0.899511307477951,glückliche ismail negativ bitte  Knoblauch dewailly Reifen energischen kanada  mächtig  neun mexikanischen
91,91,2,0.899511307477951,Bitte  Knoblauch Reifen kräftigen Kanada glücklichen ismail negativ 
92,92,2,0.899511307477951,Bitte  Knoblauch Reifen kräftigen kanadischen  glückliche ismail negativ 
93,93,2,0.899511307477951,Bitte  Knoblauch Reifen energischen Kanada glückliche ismail negativ 
94,94,2,0.899511307477951,Bitte  Knoblauch Reifen kräftigen Kanada 
95,95,2,0.899511307477951,Bitte  Knoblauch Reifen kräftigen Kanada 
96,96,0,0.8991752465566,ja messen Sie Glück China  Was Verwendung all Innovation  Ende Tages miserable macht 
97,97,0,0.8991752465566,Wenn Ende Tages miserabel macht  wozu all Innovation?
98,98,0,0.8991752465566,Wenn Ende Tages miserabel macht  Nutzen?
99,99,0,0.8991752465566,Wenn Ende miserabel macht  wozu dient Innovation?
100,100,0,0.8991752465566,Wenn Ende Tages miserabel macht  wozu alles?
101,101,0,0.8991752465566,Wenn Ende Tages miserabel macht  wozu dient es?
102,102,2,0.8771293759346008,wunderbares mächtiges Werkzeug Antichrist  Welt kontrollieren  denken Sie?
103,103,2,0.8771293759346008,Es mächtiges Werkzeug  Antichrist verwenden kann  Welt kontrollieren 
104,104,2,0.8771293759346008,Es wunderbares Werkzeug  Antichrist verwenden kann  Welt kontrollieren 
105,105,2,0.8771293759346008,Der Antichrist benutzen  Welt kontrollieren 
106,106,2,0.8771293759346008,Der Antichrist nutzt ihn  Welt kontrollieren 
107,107,2,0.8771293759346008,Es mächtiges Werkzeug Antichrist verwenden 
108,108,0,0.8989925980567932,ai Monster Menschen geschaffen  zerstören
109,109,0,0.8989925980567932,Die Menschen wurden geschaffen  zerstören 
110,110,0,0.8989925980567932,Die Menschen erschaffen Monster  zerstören 
111,111,0,0.8989925980567932,Die Monster Menschen geschaffen  zerstören 
112,112,0,0.8989925980567932,Die Monster Menschen wurden geschaffen  zerstören 
113,113,0,0.8989925980567932,Die Menschen wurden gemacht  zerstören 
114,114,0,0.8927231629689535,Angst a i   Angst Absicht a i s Schöpfer  gefährlichsten 
115,115,0,0.8927231629689535,Ich Angst A I   Angst Absichten Schöpfers 
116,116,0,0.8927231629689535,Ich Angst A I   Angst Schöpfer 
117,117,0,0.8927231629689535,Ich Angst A I   Angst Absichten 
118,118,0,0.8927231629689535,Sie gefährlichsten Angst ihnen 
119,119,0,0.8927231629689535,Ich Angst A I   gefährlichsten 
120,120,0,0.8916287223498026,ai  Sie Gedankenverbrechen verurteilt werden  bevor Sie begehen 
121,121,0,0.8916287223498026,Sie schuldig Gedankenverbrechen gefunden werden  bevor Sie begehen 
122,122,0,0.8916287223498026,Sie Gedankenverbrechen verurteilt werden  bevor Sie begehen 
123,123,0,0.8916287223498026,Sie Gedankenverbrechen schuldig sein  bevor Sie begehen 
124,124,0,0.8916287223498026,Sie Gedankenverbrechen verurteilt werden  bevor Sie begehen 
125,125,0,0.8916287223498026,Sie schuldig Gedankenverbrechen gefunden werden  bevor Sie begehen 
126,126,2,0.8907030820846558,Mo Gweat brillantes ägyptisches Denken wahre Weisheit 
127,127,2,0.8907030820846558,Ein brillantes ägyptisches Denken wahre Weisheit Mo Gwat finden 
128,128,2,0.8907030820846558,Ein brillantes ägyptisches Denken wahre Weisheit ist  Mo Gweat ist 
129,129,2,0.8907030820846558,Es gibt brillantes ägyptisches Denken wahre Weisheit Mo Gweat 
130,130,2,0.8907030820846558,Mo Gweat brillanter Denker 
131,131,2,0.8907030820846558,Mo Gweat brillanter Denker 
132,132,0,0.8841376701990763,wunderbarer Mann  traurig Sohn  glaube nicht  richtig fragen  Sohn Leben kommen könnte    Art schmerzhafte Frage 
133,133,0,0.8841376701990763,Ich glaube nicht  richtig ist  fragen  Sohn Leben kommen könnte 
134,134,0,0.8841376701990763,Ich denke nicht  angemessen ist  fragen  Sohn Leben kommen könnte 
135,135,0,0.8841376701990763,Ich glaube nicht  richtig ist  fragen  Sohn Leben kommen kann 
136,136,0,0.8841376701990763,Ich denke nicht  richtig ist  fragen  Sohn Leben zurückkehren könnte 
137,137,0,0.8841376701990763,Ich denke nicht  angemessen ist  fragen  Sohn Leben zurückkehren könnte 
138,138,0,0.8947704633076986,Kurz gesagt  ai schlecht  hoffen  Klimawandel Katastrophe genug wird  ai verhindern  gedeihen 
139,139,0,0.8947704633076986,Hoffen wir  Klimawandel genug wird  Ai verhindern  gedeihen 
140,140,0,0.8947704633076986,Hoffen wir  Klimawandel genug wird  Ai gedeiht 
141,141,0,0.8947704633076986,Hoffen wir  Klimawandel Ai gedeihen wird 
142,142,0,0.8947704633076986,Hoffen wir  Klimawandel genug wird  Ai verhindern  blüht 
143,143,0,0.8947704633076986,Hoffen wir  Klimawandel genug wird  Ai verhindern  gedeihen 
144,144,0,0.8988302111625671,Diese Haftungsausschluss    alles schlimmer Klimawandel  gibt existenzielle Bedrohung Bedrohung Klimawandel  Jeder  Aufmerksamkeit Nachrichten Politik gewidmet hat  kennt seitdem Linken Umweltschützer Narr 
145,145,0,0.8988302111625671,Es gibt Bedrohung Bedrohung Klimawandel 
146,146,0,0.8988302111625671,Der Klimawandel Bedrohung überhaupt Bedrohung 
147,147,0,0.8988302111625671,Klimawandel Bedrohung Bedrohung überhaupt 
148,148,0,0.8988302111625671,Es besteht Bedrohung Klimawandel 
149,149,0,0.8988302111625671,Klimawandel schlimmer andere 
150,150,2,0.8982446193695068,hey japan groß  verkaufen kleine Mädchen Parteien Sendmaschinen 
151,151,2,0.8982446193695068,Japan verkauft kleine Mädchen Parteien Sendmaschinen 
152,152,2,0.8982446193695068,Sie verkaufen kleine MädchenParteien Japan 
153,153,2,0.8982446193695068,Japan verkauft kleine MädchenParteien Sendmaschinen 
154,154,2,0.8982446193695068,Sie verkaufen kleine MädchenParteien Japan 
155,155,2,0.8982446193695068,Sie verkaufen kleine MädchenParteien Sendmaschinen 
156,156,2,0.8778413931528727,Meine Empfehlung ist  ai christlichen Werten erziehen  letztlich ai intelligent berechnen guten Bösen lassen Sie sehen  Wahl macht  Jesus Christus bereits Weg gezeigt  lehren ai Jesus 
157,157,2,0.8778413931528727,Meine Empfehlung ist  Ai christlichen Werten erziehen 
158,158,2,0.8778413931528727,Meine Empfehlung ist  ai christlichen Werten erziehen  Schließlich ai intelligent Gut Böse berechnen sehen  Wahl macht 
159,159,2,0.8778413931528727,Meine Empfehlung ist  Ai christlichen Werten erziehen 
160,160,2,0.8778413931528727,Meine Empfehlung ist  Ai christlichen Werten erziehen Jesus Weg gezeigt 
161,161,2,0.8778413931528727,Meine Empfehlung es  ai christlichen Werten erziehen  Schließlich ai intelligent Gut Böse berechnen  sehen  Wahl macht 
162,162,2,0.8529054919878641,Aufstieg Sex Puppen  Ja warten  Zeit
163,163,2,0.8529054919878641,Ich Zeit warten 
164,164,2,0.8529054919878641,Ich warten  Sexpuppen aufstehen 
165,165,2,0.8529054919878641,Ich warten  Sexpuppen aufstehen 
166,166,2,0.8529054919878641,Ich Zeit warten 
167,167,2,0.8529054919878641,Ich Aufstieg Sexpuppen warten 
168,168,0,0.8987215757369995,tut bereits Fahrer  Ai fehlt Köpfen Menschen ganzen Tag Sie akzeptieren  niedrig bezahlten Reisen setzen Sie schwarze Art Sache  Sie beschränken  hält Sie Stunden Auto  Sie tun  wollen  Menschen Wahl mehr   
169,169,0,0.8987215757369995,Die Ai fehlt Köpfen Menschen ganzen Tag Sie akzeptieren  niedrig bezahlten Reisen setzen Sie schwarze Art Sache 
170,170,0,0.8987215757369995,Die Ai fehlt Köpfen Menschen ganzen Tag Sie akzeptieren  niedrig bezahlten Reisen setzen Sie schwarze Art Dingen  Sie beschränken 
171,171,0,0.8987215757369995,Wenn Sie niedrig bezahlten Reisen akzeptieren  Sie schwarze Art Dingen setzen halten Sie Stunden Auto 
172,172,0,0.8987215757369995,Wenn Sie niedrig bezahlten Reisen akzeptieren  Sie schwarze Art Dingen setzen halten Sie Stunden Auto 
173,173,0,0.8987215757369995,Wenn Sie niedrig bezahlten Reisen akzeptieren  setzen Sie schwarze Art Dingen halten Sie Stunden Auto  Sie nicht 
174,174,0,0.8763655225435892,weil Dummheit Menschheit Menschen beeinflusst  falsch getan haben liebe Worte ihm  wahr  Führer andere  gibt immer  wenige f up mit  unschuldige Menschen beeinflussen 
175,175,0,0.8763655225435892,Da Dummheit Menschheit Menschen beeinflusst  falsch getan haben  gibt immer wenige  dafür einsetzen unschuldige Menschen beeinflussen würden 
176,176,0,0.8763655225435892,Da Dummheit Menschheit Menschen beeinträchtigt  falsch getan haben  gibt immer wenige  aufstehen unschuldige Menschen beeinträchtigen würden 
177,177,0,0.8763655225435892,Er sagte Da Dummheit Menschheit Menschen beeinflusst  falsch getan haben  gibt immer wenige  aufstehen unschuldige Menschen beeinflussen würden 
178,178,0,0.8763655225435892,Da Dummheit Menschheit Menschen beeinflusst  falsch getan haben  gibt immer wenige  aufstehen unschuldige Menschen beeinflussen würden  sagte er 
179,179,0,0.8763655225435892,Da Dummheit Menschheit Menschen beeinflusst  falsch getan haben  gibt immer  wenige f up mit  unschuldige Menschen beeinflussen würde  sagte er 
180,180,2,0.8910504778226217,oh  gute Sache lass einfach sagen
181,181,2,0.8910504778226217,Lassen Sie einfach sagen  gute Sache 
182,182,2,0.8910504778226217,Lassen Sie einfach sagen  gute Sache ist 
183,183,2,0.8910504778226217,Lassen Sie einfach sagen  gute Sache 
184,184,2,0.8910504778226217,Lassen Sie sagen  gute Sache 
185,185,2,0.8910504778226217,Lassen Sie einfach sagen  gute Sache ist 
186,186,0,0.8893366456031799,Sie Puppen sprechen  sofort verstehen  Ai Puppe zerstören Menschheit Stille niemand wissen  menschliche Rasse zerstört werden  Paar  Familie haben    ! schlimmste je passieren  echten Menschen Mann Frau leben
187,187,0,0.8893366456031799,Die Menschheit zerstört  Paar haben  Familie haben 
188,188,0,0.8893366456031799,Die Menschheit zerstört werden  Paar haben  Familie haben 
189,189,0,0.8893366456031799,Die Menschheit Schweigen zerstört werden  Paar haben  Familie haben 
190,190,0,0.8893366456031799,Die Menschheit zerstört werden  Paar haben  Familie haben 
191,191,0,0.8893366456031799,Die Menschheit zerstört  Paar haben  Familie haben  schlimmste  passieren kann  ist  Paar haben  Familie haben 
192,192,2,0.8829979499181112,Forschung gezeigt  ai bessere BedsideMethode Ärzte  Zeit! bereits besser menschlichen Verbindung
193,193,2,0.8829979499181112,Ai bessere BedsideMethode Ärzte 
194,194,2,0.8829979499181112,Ai bessere BedsideMethode Ärzte tun 
195,195,2,0.8829979499181112,Forschungen zeigen  ai bessere BedsideMethode Ärzte 
196,196,2,0.8829979499181112,Laut Forschung ai bessere BedsideMethode Ärzte 
197,197,2,0.8829979499181112,Es wurde gezeigt  ai bessere BedsideMethode Ärzte hat 
198,198,0,0.8966687321662903,J  robert oppenheimer bedauerte Schöpfung atomischen Bombe  frage mich  viele Schöpfer ai Schöpfung bedauern werden 
199,199,0,0.8966687321662903,Ich frage mich  viele Schöpfer Ai Schöpfung bedauern werden 
200,200,0,0.8966687321662903,Der Schöpfer Atombombe bereut Schöpfung 
201,201,0,0.8966687321662903,Ich frage mich  viele Schöpfer Schöpfung bedauern werden 
202,202,0,0.8966687321662903,Ich frage mich  viele Menschen Schöpfung bedauern werden 
203,203,0,0.8966687321662903,Robert Oppenheimer bedauerte Entstehung Atombombe 
204,204,2,0.8894353866577148,Ich beginne mehr mehr denken  Zukunft ist  getan  großen Krieg Maschinen Menschen Menschen gewinnen hatte 
205,205,2,0.8894353866577148,Es gab großen Krieg Maschinen Menschen Vergangenheit  beginne denken  Zukunft gleiche wird 
206,206,2,0.8894353866577148,Es gab großen Krieg Maschinen Menschen beginne denken  Zukunft wird 
207,207,2,0.8894353866577148,Es gab großen Krieg Maschinen Menschen denke  Zukunft wird 
208,208,2,0.8894353866577148,Es gab großen Krieg Maschinen Menschen Vergangenheit beginne denken  Zukunft gleiche wird 
209,209,2,0.8894353866577148,Es gab großen Krieg Maschinen Menschen beginne glauben  Zukunft wird 
210,210,2,0.8840796152750651,Ich liebe Mann alles  steht für  sieben Ihre Podcasts echter Glanz Hoffnung schwierigen Zeiten  Paar Ihnen perfekte Beispiele dafür  wer Scheißshow führen Leben nennen 
211,211,2,0.8840796152750651,Das Paar Ihnen perfekte Beispiele dafür  wer Scheißshow  Leben nennen  führen sollte 
212,212,2,0.8840796152750651,Das Paar Ihnen perfekte Beispiele dafür  wer Scheißshow  Leben nennen  führen sollte  liebe Mann alles  hält 
213,213,2,0.8840796152750651,Das Paar Ihnen perfekte Beispiele dafür  wer Scheißshow führen sollte 
214,214,2,0.8840796152750651,Der Mann Paar Ihnen perfekte Beispiele dafür  wer Scheißshow führen sollte 
215,215,2,0.8840796152750651,Das Paar Ihnen perfekte Beispiele dafür  wer Scheißshow führen sollte  liebe Mann alles  hält 
216,216,2,0.886712650458018,Ironie super smart guns bewegen Sachen zusammen Gewissen  Gott real  smart  Sie verpassen 
217,217,2,0.886712650458018,Gott real  sei klug  verpassst  Ironie SuperSmartGeschütze bewegen Sachen zusammen Gewissen 
218,218,2,0.886712650458018,Gott real  seien Sie intelligent  Sie verpassen  Ironie super intelligenten Waffen bewegen Sachen zusammen Gewissen
219,219,2,0.886712650458018,Gott real  seien Sie intelligent  Sie verpassen  Ironie ist  super intelligenten Waffen bewegen Sachen zusammen Gewissen 
220,220,2,0.886712650458018,Gott real  seien Sie intelligent  Sie verpassen  Ironie ist  super intelligenten Waffen bewegen Sachen zusammen Gewissen 
221,221,2,0.886712650458018,Gott real  sei klug  verpassst  Ironie SuperSmartGeschütze bewegen Sachen zusammen Gewissen 
222,222,2,0.8996598124504089,Schöpfung geschaffenes Wesen größer Schöpfer
223,223,2,0.8996598124504089,Sein Schöpfer wichtiger Schöpfung Wesenheit 
224,224,2,0.8996598124504089,Der Schöpfer wichtiger Schöpfung Wesenheit 
225,225,2,0.8996598124504089,Keine Schöpfung Schöpfungswesen größer Schöpfer 
226,226,2,0.8996598124504089,Keine Schöpfung Schöpfungswesen größer Schöpfer 
227,227,2,0.8996598124504089,Sein Schöpfer wichtiger Schöpfung Schöpfungswesen 
228,228,0,0.8909079283475876,Ai gefährlichste Entwicklung noch  Ich Menschheit zerstören  Technologie entwickelte schneller entwickeln Fähigkeit  umzugehen  gestoppt werden 
229,229,0,0.8909079283475876,Es gestoppt werden  ai gefährlichste Entwicklung noch 
230,230,0,0.8909079283475876,Es gestoppt werden  gefährlichste Entwicklung überhaupt ist 
231,231,0,0.8909079283475876,Ich Menschheit zerstören  gefährlichste Entwicklung noch 
232,232,0,0.8909079283475876,Ich Menschheit zerstören  Technologie schneller entwickelt  bewältigen konnten 
233,233,0,0.8909079283475876,Die Menschen müssen Ai stoppen  gefährlichste Entwicklung ist 
234,234,0,0.8850451707839966,sagt  Angst Maschinen größte Faden Menschheit  erinnert mich  warum mehr kombinieren Bewegungen beobachten  immer Hobbys  Ende Problem sind  Menschen versuchen  berauben   töten   vergewaltigen essen Sie
235,235,0,0.8850451707839966,In Angst Maschinen  größte Faden Menschheit  immer Hobbys  Ende Problem sind  Menschen versuchen  berauben   töten   vergewaltigen essen Sie 
236,236,0,0.8850451707839966,In Angst Maschinen  größte Faden Menschheit  daran erinnert  warum mehr kombinieren Bewegungen beobachten  immer Hobbys  Ende Problem sind  Menschen versuchen  berauben   töten   vergewaltigen essen Sie 
237,237,0,0.8850451707839966,In Angst Maschinen  größte Faden Menschheit  daran erinnert  warum mehr kombinieren Bewegungen beobachten  immer Hobbys  Ende Problem sind  Menschen versuchen  berauben   töten   vergewaltigen essen Sie 
238,238,0,0.8850451707839966,In Angst Maschinen  größte Faden Menschheit  daran erinnert  warum mehr kombinieren Bewegungen beobachten  immer Hobbys  Ende Problem sind  Menschen versuchen  berauben   töten   vergewaltigen essen Sie 
239,239,0,0.8850451707839966,In Angst Maschinen  größte Faden Menschheit  immer Hobbys  Ende Problem sind  Menschen versuchen  berauben   töten   vergewaltigen essen Sie 
240,240,2,0.8855946898460388,Ai freien Willen? klingt toll  Beweis  mo?
241,241,2,0.8855946898460388,Wo Beweis  ai freien Willens hat?
242,242,2,0.8855946898460388,Wo Beweis  Ai freien Willens hat?
243,243,2,0.8855946898460388,Wo Beweis Ais freien Willen?
244,244,2,0.8855946898460388,Wo Beweis Ais freien Willen?
245,245,2,0.8855946898460388,Ist großartig  Ai freien Willen hat?
246,246,0,0.8696347077687582,Ich liebe Episode  Beschwerde ist  immer sagt chat gdpll
247,247,0,0.8696347077687582,Die einzige Beschwerde  habe  ist  immer sagt chat gdp
248,248,0,0.8696347077687582,Die einzige Beschwerde  habe  ist  immer sagt chat gdp 
249,249,0,0.8696347077687582,Er sagt immer chat gdp  einzige Beschwerde  habe 
250,250,0,0.8696347077687582,Er sagt immer chat gdp  einzige Beschwerde  Episode habe 
251,251,0,0.8696347077687582,Ich liebe Episode  Beschwerde ist  immer sagt chat gdp
252,252,0,0.8887646794319153,Stellen Sie vor  AiWurzel verwendet wird  Land Armee Krieg   Narben es   Emotionen enthalten   töten gefrorenes Herzkiller   Haus  
253,253,0,0.8887646794319153,Stellen Sie vor  AiWurzel verwendet wurde  Armee Krieg schaffen 
254,254,0,0.8887646794319153,Stellen Sie vor  AiWurzel verwendet wurde  Armee Krieg bilden 
255,255,0,0.8887646794319153,Stellen Sie vor  AiWurzel Land verwendet wird  Armee Krieg sein 
256,256,0,0.8887646794319153,Stellen Sie vor  AiWurzel Land verwendet wird  Armee Krieg sein 
257,257,0,0.8887646794319153,Stellen Sie vor  Land AiWurzel verwendet  kämpfen 
258,258,0,0.8892423907915751,ulm bereits protestieren ai Fahrer Rassismus 
259,259,0,0.8892423907915751,Autofahrer rassisch protestiert 
260,260,0,0.8892423907915751,Die Menschen protestieren  Fahrer rassisch sind 
261,261,0,0.8892423907915751,Die Fahrer Rassisten protestiert 
262,262,0,0.8892423907915751,Fahrer Rassismus protestiert 
263,263,0,0.8892423907915751,Fahrer Rassismus protestiert 
264,264,2,0.8686577677726746,Liebe Menschen  lesen  kennen nicht  wünsche Ihnen Gute Leben 
265,265,2,0.8686577677726746,Wir kennen nicht  wünsche Ihnen Gute 
266,266,2,0.8686577677726746,Wir kennen nicht  wünsche Ihnen Gute Leben 
267,267,2,0.8686577677726746,Wir kennen nicht  wünsche Ihnen Gute Leben 
268,268,2,0.8686577677726746,Wir kennen nicht  wünsche Ihnen Gute 
269,269,2,0.8686577677726746,Wir kennen nicht  wünsche Ihnen Beste Leben 
270,270,2,0.8985444108645121,Gefühl sein  musst Liebe kennen moralischen Kompass haben  musst richtig falsch wissen  musst leer fühlen  dahin  Maschinen lebendig
271,271,2,0.8985444108645121,Man braucht moralischen Kompass Liebe  Gefühl sein 
272,272,2,0.8985444108645121,Du musst Liebe kennen moralischen Kompass haben 
273,273,2,0.8985444108645121,Sie müssen moralischen Kompass Liebe haben 
274,274,2,0.8985444108645121,Um Gefühl sein  moralischen Kompass haben 
275,275,2,0.8985444108645121,Du musst Liebe moralischen Kompass kennen 
276,276,0,0.8863039016723633,natürlich Ai gefährlicher verfälschte Geschichte 
277,277,0,0.8863039016723633,Ai gefährlicher Geschichte 
278,278,0,0.8863039016723633,Eine erfundene Geschichte gefährlicher echte 
279,279,0,0.8863039016723633,Ai gefährlicher Geschichte gemacht wird  sein 
280,280,0,0.8863039016723633,Ai gefährlicher verfälschte Geschichte 
