,index,Label,Score,Comment
33,33,0,0.891732931137085,Los seres humanos pueden destruir Ai futuro si puede afectar supervivencia 
34,34,0,0.891732931137085,Los seres humanos pueden destruir Ai futuro si afecta supervivencia seres humanos 
35,35,0,0.891732931137085,Los seres humanos pueden destruir Ai futuro si puede afectar supervivencia seres humanos 
36,36,0,0.8938655257225037,No creo i ai hago odio humanos menos código algún tipo estos   los ninguna emoción siquiera hacia mismos  
37,37,0,0.8938655257225037,No creo odio seres humanos codificado algún tipo estos  ninguna emoción hacia mismos 
38,38,0,0.8938655257225037,No creo odio humanos código algún tipo ninguna emoción hacia mismos 
39,39,0,0.8938655257225037,No creo odio humanos código algún tipo estos    ninguna emoción hacia mismos 
40,40,0,0.8938655257225037,No creo odio humanos código algún tipo ninguna emoción hacia mismos 
41,41,0,0.8938655257225037,No creo odio seres humanos código algún tipo estos  ninguna emoción hacia mismos 
42,42,2,0.8915065377950668,El Presidente  habla inglés  Doy gracias representante República Islámica Irán declaración 
43,43,2,0.8915065377950668,Nice Sandeep 
44,44,2,0.8915065377950668,El Presidente  habla inglés  Doy ahora palabra representante República Islámica Irán 
45,45,2,0.8915065377950668,El Sandeep agradable 
46,46,2,0.8915065377950668,Excellente Sandeep 
47,47,2,0.8915065377950668,Realmente agradable Sandeep 
48,48,0,0.8977091312408447,Ai convertirá peligroso seres humanos futuro debemos pensar ello
49,49,0,0.8977091312408447,Necesitamos pensar Ai futuro 
50,50,0,0.8977091312408447,Tenemos pensar peligroso Ai futuro 
51,51,0,0.8977091312408447,Tenemos pensar peligros Ai futuro 
52,52,0,0.8977091312408447,Tenemos pensar peligroso Ai seres humanos futuro 
53,53,0,0.8977091312408447,Debemos pensar ello convertirá peligroso seres humanos futuro 
54,54,2,0.895399808883667,En párrafo 2 parte dispositiva proyecto resolución  Asamblea General pidió Secretario General presentara quincuagésimo noveno período sesiones informe aplicación presente resolución 
55,55,2,0.895399808883667,Señor  mejor explicación 
56,56,2,0.895399808883667,Señor  mejor explicación pueda dar 
57,57,2,0.895399808883667,El Presidente  habla inglés  El Consejo Seguridad comenzará ahora examen tema figura orden día 
58,58,2,0.895399808883667,Fue mejor explicación  señor 
59,59,2,0.895399808883667,Señor  mejor explicación posible 
60,60,2,0.883628249168396,Ka bat señor   gracias perspectiva bane ke como     
61,61,2,0.883628249168396,Gracias señor  Ka bat tenido 
62,62,2,0.883628249168396,Gracias perspectiva  Ka bat señor 
63,63,2,0.883628249168396,Gracias  señor  Ka bat tenido 
64,64,2,0.883628249168396,Gracias perspectiva  Ka bat señor 
65,65,2,0.883628249168396,Muchas gracias señor  Ka bat tenido 
66,66,0,0.8804037173589071,Sabes tocante? gracias edward sodden pruebas EE UU   sigues diciendo China mal gay 
67,67,0,0.8804037173589071,Hemos demostrado EE UU   usted sigue diciendo China gay malo 
68,68,0,0.8804037173589071,Hemos demostrado EE UU   usted sigue diciendo China mal gay 
69,69,0,0.8804037173589071,Tenemos pruebas EE UU   usted sigue diciendo China mal gay 
70,70,0,0.8804037173589071,Usted sigue diciendo China mal gay 
71,71,0,0.8804037173589071,Hemos demostrado EE UU   usted sigue diciendo China gay malo 
72,72,2,0.894130527973175,tema correcto  edad posesión demonio juego final    Dios bendiga amigos  amen
73,73,2,0.894130527973175,La edad posesión demonio juego final tema correcto 
74,74,2,0.894130527973175,El tema correcto edad posesión demonios final juego 
75,75,2,0.894130527973175,La edad posesión demonios tema correcto 
76,76,2,0.894130527973175,La edad posesión demonio juego final correcta 
77,77,2,0.894130527973175,Dios bendiga amigos  tema correcto edad posesión demonio juego final 
78,78,0,0.873804759979248,No equivoqué vi arrastraba dije merda parece futuro Suponiendo podría ver futuro morir 
79,79,0,0.873804759979248,Había razón dije merda parece futuro  podría ver futuro morir 
80,80,0,0.873804759979248,Había razón dije merda parece futuro  podría ver futuro morir 
81,81,0,0.873804759979248,Cuando visto raíz  dicho podría ver futuro morir 
82,82,0,0.873804759979248,He razón dicho merda parece futuro  podría ver futuro morir 
83,83,0,0.873804759979248,He razón dicho merda parece futuro podría verlo morir 
84,84,2,0.8971952497959137,Me alegro encima colina  No quiero ir ver esto 
85,85,2,0.8971952497959137,Me alegro encima colina 
86,86,2,0.8971952497959137,Me alegro encima colina 
87,87,2,0.8971952497959137,Me complace colina 
88,88,2,0.8971952497959137,Estoy contento encima colina 
89,89,2,0.8971952497959137,Me alegro encima colina 
90,90,2,0.899511307477951,feliz esmail adverso favor ajo dewailly tire canada vigorosa  poderoso  nueve mexicanos
91,91,2,0.899511307477951,Por favor ajo tire canada vigorosa feliz ismail adverso 
92,92,2,0.899511307477951,Por favor  aceite oliva canada vigorosa  feliz esmail adverso 
93,93,2,0.899511307477951,Por favor  ajo tire Canadá vigoroso feliz esmail adverso 
94,94,2,0.899511307477951,Por favor  ajo tire Canadá vigoroso 
95,95,2,0.899511307477951,Por favor  ajo tire canada vigorosa 
96,96,0,0.8991752465566,Sí  medir felicidad China  Qué sirve toda innovación si fin cuentas hace miserables 
97,97,0,0.8991752465566,Si fin cuentas hace miserables  qué sirve toda innovación?
98,98,0,0.8991752465566,Si fin cuentas hace miserables  qué sirve esto?
99,99,0,0.8991752465566,Si fin cuentas hace miserables  cuál uso innovación?
100,100,0,0.8991752465566,Si fin cuentas hace miserables  qué sirve esto?
101,101,0,0.8991752465566,Si hace miserables final día  qué sirve?
102,102,2,0.8771293759346008,instrumento poderoso anticristo controlar mundo  Qué crees?
103,103,2,0.8771293759346008,Es instrumento poderoso anticristo puede utilizar controlar mundo 
104,104,2,0.8771293759346008,Es instrumento maravilloso anticristo puede usar controlar mundo 
105,105,2,0.8771293759346008,El anticristo puede usarlo controlar mundo 
106,106,2,0.8771293759346008,El anticristo utiliza controlar mundo 
107,107,2,0.8771293759346008,Es instrumento poderoso anticristo usar 
108,108,0,0.8989925980567932,Ai monstro humanos creado destruir mismos
109,109,0,0.8989925980567932,Los seres humanos creados destruirse mismos 
110,110,0,0.8989925980567932,Los seres humanos crearon monstro destruir mismos 
111,111,0,0.8989925980567932,El monstro humano creado destruir mismos 
112,112,0,0.8989925980567932,Los monstros humanos creados destruirse mismos 
113,113,0,0.8989925980567932,Los seres humanos creados destruirse mismos 
114,114,0,0.8927231629689535,No temo a i   temo intención a i s creador  Son peligrosos 
115,115,0,0.8927231629689535,No temo A I   temo intenciones creador 
116,116,0,0.8927231629689535,No temo a i   temo creador 
117,117,0,0.8927231629689535,No temo a i   temo intenciones 
118,118,0,0.8927231629689535,Son peligrosos temo ellos 
119,119,0,0.8927231629689535,No temo a i   peligrosos 
120,120,0,0.8916287223498026,Ai  usted condenado crímenes pensamiento incluso cometerlos 
121,121,0,0.8916287223498026,Usted considerado culpable crímenes pensamiento incluso cometerlos 
122,122,0,0.8916287223498026,Usted condenado crímenes pensamiento incluso cometerlos 
123,123,0,0.8916287223498026,Usted culpable crímenes pensamiento incluso cometerlos 
124,124,0,0.8916287223498026,Usted condenado crímenes pensamiento cometerlos 
125,125,0,0.8916287223498026,Usted considerado culpable crímenes pensamiento cometerlos 
126,126,2,0.8907030820846558,Mo Gweat mente egipcia brillante verdadera sabiduría 
127,127,2,0.8907030820846558,Una brillante mente egipciana verdadera sabiduría pueden encontrarse Mo Gweat 
128,128,2,0.8907030820846558,Una brillante mente egipciana verdadera sabiduría mo Gweat 
129,129,2,0.8907030820846558,Hay brillante mente egipciana verdadera sabiduría Mo Gweat 
130,130,2,0.8907030820846558,Mo Gweat pensador brillante 
131,131,2,0.8907030820846558,Mo Gweat pensador brillante 
132,132,0,0.8841376701990763,maravilloso hombre  triste hijo  No creo correcto preguntar si hijo podría volver vida    pregunta demasiado dolorosa 
133,133,0,0.8841376701990763,No creo correcto preguntar si hijo podría volver vida 
134,134,0,0.8841376701990763,No creo apropiado preguntar si hijo podría volver vida 
135,135,0,0.8841376701990763,No creo correcto preguntar si hijo puede volver vida 
136,136,0,0.8841376701990763,No creo correcto preguntar si hijo podría volver vida 
137,137,0,0.8841376701990763,No creo apropiado preguntar si hijo podría volver vida 
138,138,0,0.8947704633076986,En resumen  Ai malo  así esperemos cambio climático suficientemente catalísmo impedir Ai prospere 
139,139,0,0.8947704633076986,Esperemos cambio climático suficiente impedir Ai prospere 
140,140,0,0.8947704633076986,Esperemos cambio climático suficiente impedir Ai prospere 
141,141,0,0.8947704633076986,Esperemos cambio climático impedirá Ai prospere 
142,142,0,0.8947704633076986,Esperemos cambio climático suficiente impedir Ai prospere 
143,143,0,0.8947704633076986,Esperemos cambio climático suficiente impedir Ai prospere 
144,144,0,0.8988302111625671,desclaimer    anything is worse than climate change  there is existential threat or threat from climate change  anyone who paid attention to news and politics since knows its left and environmentalists boogeyman 
145,145,0,0.8988302111625671,No amenazas amenazas cambio climático 
146,146,0,0.8988302111625671,El cambio climático amenaza amenaza absoluto 
147,147,0,0.8988302111625671,El cambio climático amenaza amenaza absoluto 
148,148,0,0.8988302111625671,No amenazas cambio climático 
149,149,0,0.8988302111625671,Climate Change peor cualquier cosa 
150,150,2,0.8982446193695068,hey japan grande también  venden fiestas niñas máquinas envío 
151,151,2,0.8982446193695068,Japón vende fiestas niñas máquinas envío 
152,152,2,0.8982446193695068,Venden fiestas niñas Japón 
153,153,2,0.8982446193695068,El Japón vende fiestas niñas máquinas envío 
154,154,2,0.8982446193695068,Venden fiestas chicas Japón 
155,155,2,0.8982446193695068,Venden fiestas niñas máquinas envío 
156,156,2,0.8778413931528727,recomendación educar Ai valores cristianos  última instancia Ai tan inteligente calcular bien mal vamos ver elección hace  Jesucristo mostró camino  enseñar Ai Jesu 
157,157,2,0.8778413931528727,Mi recomendación educar Ai valores cristianos 
158,158,2,0.8778413931528727,Mi recomendación educar ai valores cristianos 
159,159,2,0.8778413931528727,Mi recomendación educar Ai valores cristianos 
160,160,2,0.8778413931528727,Mi recomendación educar Ai valores cristianos  Jesu mostró camino 
161,161,2,0.8778413931528727,Mi recomendación educar ai valores cristianos 
162,162,2,0.8529054919878641,aumento gallinas sexo  sí  puedo esperar tiempo
163,163,2,0.8529054919878641,No puedo esperar tiempo 
164,164,2,0.8529054919878641,No puedo esperar gallinas sexistas levanten 
165,165,2,0.8529054919878641,No puedo esperar panjas sexo levanten 
166,166,2,0.8529054919878641,No puedo esperar tiempo 
167,167,2,0.8529054919878641,No puedo esperar aumento gallinas sexo 
168,168,0,0.8987215757369995,haciendo conductores  Ai desaparecido cabezas personas día si usted acepta viajes bajos pagados ponen tipo negro cosas restringirle hacerlo  sólo mantiene coche horas si usted hace quieren  literalmente personas opción   
169,169,0,0.8987215757369995,El Ai desaparecido cabezas gente día si aceptas viajes bajos pagados ponen tipo negro cosas 
170,170,0,0.8987215757369995,El Ai desaparecido cabezas gente día si aceptas viajes bajos pagados ponen tipo negro cosas limitar hacerlo 
171,171,0,0.8987215757369995,Si aceptas viajes bajos pagados colocarán tipo negro mantendrán coche horas 
172,172,0,0.8987215757369995,Si aceptas viajes bajos  colocarán tipo negro mantendrán coche horas 
173,173,0,0.8987215757369995,Si aceptas viajes bajos pagados colocan tipo negro mantienen coche horas si haces 
174,174,0,0.8763655225435892,porque estupidez humanidad afectando personas hecho mal encantan palabras él  verdad  pesar líderes otros  siempre pocos f afectaría personas inocentes 
175,175,0,0.8763655225435892,Debido estupidez humanidad afectando personas hecho mal  siempre pocos van hacer harían afectar personas inocentes 
176,176,0,0.8763655225435892,Debido estupidez humanidad afectando personas hecho mal  siempre pocos van adelante afectarían personas inocentes 
177,177,0,0.8763655225435892,Dijo Por estupidez humanidad afecta personas hecho mal  siempre pocos van afectarían personas inocentes 
178,178,0,0.8763655225435892,Debido estupidez humanidad afectando personas hecho mal  siempre pocos salen afectarían personas inocentes  dijo 
179,179,0,0.8763655225435892,Debido estupidez humanidad afectando personas hecho mal  siempre pocos van hacerse cargo ello  afectaría personas inocentes  dijo 
180,180,2,0.8910504778226217,oh  bueno  vamos ponerlo así 
181,181,2,0.8910504778226217,Digamos buena cosa 
182,182,2,0.8910504778226217,Digamos buena cosa 
183,183,2,0.8910504778226217,Digamos así  buena cosa 
184,184,2,0.8910504778226217,Digamos así  buena cosa 
185,185,2,0.8910504778226217,Digamos bueno 
186,186,0,0.8893366456031799,Cuando habla gallinas  comprenda inmediatamente Ai gallina destruye humanidad silencio nadie va saber  raza humana destruida tener par tener familia    ! peor podría ocurrir verdadero humano viviendo hombre mujer
187,187,0,0.8893366456031799,La raza humana destruida si par tener familia 
188,188,0,0.8893366456031799,La raza humana va ser destruida si par tener familia 
189,189,0,0.8893366456031799,La raza humana destruida silencio si par tener familia 
190,190,0,0.8893366456031799,La raza humana destruida si par tener familia 
191,191,0,0.8893366456031799,La raza humana destruida si couple tener familia  peor cosa puede pasar si couple tener familia 
192,192,2,0.8829979499181112,La investigación demostrado Ai mejor forma lado cama médicos  tiempo! mejores conexión humana
193,193,2,0.8829979499181112,Ai actitud mejor médicos 
194,194,2,0.8829979499181112,Ai actitud mejor médicos 
195,195,2,0.8829979499181112,Las investigaciones muestran Ai actitud mejor médicos 
196,196,2,0.8829979499181112,Según investigación  Ai actitud mejor médicos 
197,197,2,0.8829979499181112,Se demostrado Ai actitud mejor médicos 
198,198,0,0.8966687321662903,j  robert oppenheimer lamentaba creación bomba atómica  pregunto cuánto creador ai lamentará creación 
199,199,0,0.8966687321662903,Me pregunto cuántos creadores Ai lamentarán creación 
200,200,0,0.8966687321662903,El creador bomba atómica lamentó creación 
201,201,0,0.8966687321662903,Me pregunto cuántos creadores lamentarán creación 
202,202,0,0.8966687321662903,Me pregunto cuántas personas lamentarán creación 
203,203,0,0.8966687321662903,Robert Oppenheimer lamentaba creación bomba atómica 
204,204,2,0.8894353866577148,Estoy empezando pensar cada vez futuro espera hecho gran guerra máquinas seres humanos seres humanos ganar 
205,205,2,0.8894353866577148,Ha gran guerra máquinas humanos pasado  empezando pensar futuro mismo 
206,206,2,0.8894353866577148,Ha gran guerra máquinas seres humanos empezando pensar futuro así 
207,207,2,0.8894353866577148,Ha gran guerra máquinas seres humanos creo futuro así 
208,208,2,0.8894353866577148,Ha gran guerra máquinas seres humanos pasado empezando pensar futuro mismo 
209,209,2,0.8894353866577148,Ha gran guerra máquinas seres humanos empezando creer futuro así 
210,210,2,0.8840796152750651,Me encanta hombre representa  podcasts siete verdadero brillo esperanza tiempos difíciles  par ustedes ejemplos perfectos quién debería marcha show merda llamamos vida 
211,211,2,0.8840796152750651,El par ustedes ejemplos perfectos quién debería dirigir show merda llamamos vida 
212,212,2,0.8840796152750651,El par ustedes ejemplos perfectos quién debería dirigir show merda llamamos vida  amo hombre defende 
213,213,2,0.8840796152750651,El par ustedes ejemplos perfectos quién debería dirigir show merda 
214,214,2,0.8840796152750651,El hombre par ustedes ejemplos perfectos quién debería dirigir show merda 
215,215,2,0.8840796152750651,El par ustedes ejemplos perfectos quién debería dirigir show merda  encanta hombre representa 
216,216,2,0.886712650458018,ironía armas super inteligentes mover cosas conciencia  Dios real  tan inteligente pierdas 
217,217,2,0.886712650458018,Dios real  tan inteligente pierdas  ironía armas super inteligentes mover cosas conciencia 
218,218,2,0.886712650458018,Dios real  tan inteligente pierdas  ironía armas super inteligentes mover cosas conciencia 
219,219,2,0.886712650458018,Dios real  tan inteligente pierdas  ironía armas super inteligentes desplazando cosas conciencia 
220,220,2,0.886712650458018,Dios real  tan inteligente pierdas  ironía armas super inteligentes mecan cosas conciencia 
221,221,2,0.886712650458018,Dios real  tan inteligente pierdas  ironía armas super inteligentes mover cosas conciencia 
222,222,2,0.8996598124504089,Ninguna creación ser creado mayor creador 
223,223,2,0.8996598124504089,Su creador importante cualquier creación ser 
224,224,2,0.8996598124504089,El creador importante cualquier creación ser 
225,225,2,0.8996598124504089,Ninguna creación ser creación mayor creador 
226,226,2,0.8996598124504089,Ninguna creación creación mayor creador 
227,227,2,0.8996598124504089,Su creador importante cualquier creación ser creación 
228,228,0,0.8909079283475876,Ai desarrollo peligroso aún  destruiré humanidad  tecnología evolucionado rápido evolucionamos capacidad hacer frente ella  debe detenerse 
229,229,0,0.8909079283475876,Hay detenerlo Ai desarrollo peligroso aún 
230,230,0,0.8909079283475876,Hay detenerlo desarrollo peligroso últimos tiempos 
231,231,0,0.8909079283475876,Yo destruiré humanidad  desarrollo peligroso aún 
232,232,0,0.8909079283475876,Yo destruiré humanidad  La tecnología evolucionado rápido podríamos hacer 
233,233,0,0.8909079283475876,Los seres humanos deben parar Ai desarrollo peligroso aún 
234,234,0,0.8850451707839966,dice  temer máquinas hilo grande humanidad recuerda veo movimientos combinados más  siempre hobbies problema final seres humanos intentan robo   matar   violar comerte
235,235,0,0.8850451707839966,En temer máquinas  hilo grande humanidad  siempre hobbios problema final  sino seres humanos intentan robar  matar  violar comer usted 
236,236,0,0.8850451707839966,En temer máquinas  hilo grande humanidad  recuerda veo movimientos combinados  siempre aficionados problema final  sino seres humanos intentan robo   matar   violar comerte 
237,237,0,0.8850451707839966,En temer máquinas  hilo grande humanidad recuerda veo movimientos combinados  siempre aficionados problema final  sino seres humanos intentan robo   matar   violar comerte 
238,238,0,0.8850451707839966,En temer máquinas  hilo grande humanidad  recuerda veo movimientos combinados  siempre aficionados problema final  sino seres humanos intentan robo   matar   violar comerte 
239,239,0,0.8850451707839966,En temer máquinas  hilo grande humanidad  siempre aficionados problema final seres humanos intentan robar  matar  violar comer usted 
240,240,2,0.8855946898460388,Ai libre voluntad? Parece bueno  dónde prueba  mo?
241,241,2,0.8855946898460388,Dónde prueba Ai libre voluntad?
242,242,2,0.8855946898460388,Dónde prueba Ai libre voluntad?
243,243,2,0.8855946898460388,Dónde prueba Ais libre voluntad?
244,244,2,0.8855946898460388,Dónde prueba Ais libre voluntad?
245,245,2,0.8855946898460388,No bueno Ai libre voluntad?
246,246,0,0.8696347077687582,Me encanta episodio  solo queja cómo sigue diciendo chat gdpll
247,247,0,0.8696347077687582,La única queja cómo sigue diciendo chat gdp
248,248,0,0.8696347077687582,La única queja cómo sigue diciendo chat gdp 
249,249,0,0.8696347077687582,Él sigue diciendo chat gdp  única lamentar 
250,250,0,0.8696347077687582,Él sigue diciendo chat gdp  única relación episodio 
251,251,0,0.8696347077687582,Me encanta episodio  sólo queja cómo sigue diciendo chat gdp
252,252,0,0.8887646794319153,Imagine si raíz ai utilizada ir cada país ser ejército guerra   Qué cicatriza es   ninguna emoción incluye   matar asesinato corazón congelado   casa  
253,253,0,0.8887646794319153,Imagine si raíz ai usaba crear ejército guerra 
254,254,0,0.8887646794319153,Imagine si raíz ai usaba crear ejército guerra 
255,255,0,0.8887646794319153,Imagine si raíz ai utilizada cada país ser ejército guerra 
256,256,0,0.8887646794319153,Imagine si raíz ai usaba países ser ejército guerra 
257,257,0,0.8887646794319153,Imagine cada país utilice raíz ai luchar 
258,258,0,0.8892423907915751,Ulm protesta conductores Ai racismo 
259,259,0,0.8892423907915751,Los conductores siendo protestados ser racistas 
260,260,0,0.8892423907915751,La gente protestando conductores racistas 
261,261,0,0.8892423907915751,Los conductores siendo protestados ser racistas 
262,262,0,0.8892423907915751,Los conductores siendo protestados ser racistas 
263,263,0,0.8892423907915751,Los conductores siendo objeto protestas racismo 
264,264,2,0.8686577677726746,Señorías leyendo  conocemos deseo mejor vida 
265,265,2,0.8686577677726746,No conocemos deseo mejor 
266,266,2,0.8686577677726746,No conocemos deseo mejor vida 
267,267,2,0.8686577677726746,No conocemos  deseo mejor vida 
268,268,2,0.8686577677726746,No conocemos  deseo mejor 
269,269,2,0.8686577677726746,No conocemos deseo mejor vida 
270,270,2,0.8985444108645121,ser sentiente  conocer amor tener compás moral  saber correcto mal  sentirse vazio  entonces  máquinas vivas 
271,271,2,0.8985444108645121,Necesitas compás moral amor ser sentimiento 
272,272,2,0.8985444108645121,Debes conocer amor tener compás moral 
273,273,2,0.8985444108645121,Debe tener compás moral amor 
274,274,2,0.8985444108645121,Para ser sentiente  usted debe tener compás moral 
275,275,2,0.8985444108645121,Debes conocer amor compás moral 
276,276,0,0.8863039016723633,supuesto Ai peligroso historia inventada 
277,277,0,0.8863039016723633,Ai peligrosa historia 
278,278,0,0.8863039016723633,Una historia inventada peligrosa verdadera 
279,279,0,0.8863039016723633,Ai peligrosa parece ser historia 
280,280,0,0.8863039016723633,Ai peligrosa historia inventada 
281,281,0,0.8863039016723633,Una historia inventada peligrosa verdadera 
282,282,0,0.8865363200505575,Creo temor control Ai absurdo  Creo probable enemigos controlen  La terminación menos probable www Ai
283,283,0,0.8865363200505575,Es probable enemigos controlarán 
284,284,0,0.8865363200505575,Es probable enemigos controlarán 
285,285,0,0.8865363200505575,El miedo Ai tomar control parvo 
286,286,0,0.8865363200505575,Creo probable enemigos controlen 
287,287,0,0.8865363200505575,Creo enemigos probabilidades controlarlo nosotros 
288,288,0,0.8772462606430054,El verdadero peligro ai autónomo  sino ai controlado mala intención 
289,289,0,0.8772462606430054,El verdadero peligro ai  sino mala intención 
290,290,0,0.8772462606430054,El verdadero peligro objetivo  sino mala intención controla 
291,291,0,0.8772462606430054,El verdadero peligro propio ai  sino mala intención controla 
292,292,0,0.8772462606430054,El verdadero peligro objetivo  sino mala intención controla 
293,293,0,0.8772462606430054,El objetivo controlado mala intención verdadero peligro 
294,294,2,0.8882171710332235,Ahora! conexión artificial parece realmente posible Ai
295,295,2,0.8882171710332235,Parece conexión artificial posible 
296,296,2,0.8882171710332235,Parece puede crear conexión artificial 
297,297,2,0.8882171710332235,Parece conexión artificial podría ser posible 
298,298,2,0.8882171710332235,Parece posible Ai 
299,299,2,0.8882171710332235,Parece conexión artificial posible 
300,300,2,0.8897626598676046,blood shilling  si  mo dijo  entiende matemática mejor entiende palabras debe ser realmente genio inglés cliente fluido mayoría hablantes inglés nativos 
301,301,2,0.8897626598676046,Debe ser genio inglés cliente fluido mayoría hablantes inglés nativos 
302,302,2,0.8897626598676046,mo dijo debe ser genio inglés cliente fluido mayoría hablantes inglés nativos 
303,303,2,0.8897626598676046,Debe ser genio inglés cliente fluido mayoría hablantes inglés nativos 
304,304,2,0.8897626598676046,Debe ser genio inglés fluido cliente mayoría hablantes inglés nativos 
305,305,2,0.8897626598676046,mo dijo debe ser genio inglés cliente fluido mayoría hablantes inglés nativos 
306,306,2,0.891275684038798,Me encanta clip corredor justo principio muestra raíz dispara pistola 
307,307,2,0.891275684038798,El clip corredor muestra raíz dispara pistola 
308,308,2,0.891275684038798,El clip corredor muestra raíz dispara pistola 
309,309,2,0.891275684038798,El clip corredor principio muestra raíz dispara pistola 
310,310,2,0.891275684038798,El clip corredor principio muestra raíz disparando pistola 
311,311,2,0.891275684038798,Al principio clip corredor  usted puede ver raíz disparando pistola 
312,312,0,0.885531485080719,Todo hacer descargar respuesta ai  darse cuenta ai peligro  Las personas creen ai tomará mundo acabará humanidad simplemente personas sufren mal hábito ver demasiado televisión 
313,313,0,0.885531485080719,Las personas piensan Ai tomará mundo acabará humanidad simplemente personas sufren mal hábito ver demasiado televisión 
314,314,0,0.885531485080719,Para saber ai peligro  hacer descargar ai 
315,315,0,0.885531485080719,Las personas piensan Ai tomará mundo acabará humanidad simplemente personas sufriendo mal hábito ver televisión 
316,316,0,0.885531485080719,Si descargas ai  daré cuenta ai peligro 
317,317,0,0.885531485080719,Las personas piensan Ai tomará mundo acabará humanidad simplemente personas sufren mal hábito ver demasiado televisión 
318,318,2,0.8879244724909464,Siempre buscaría gente compañía amigos  amo necesito alguien aplauda choque bebida 
319,319,2,0.8879244724909464,Cuando choco bebida  necesito alguien aplauda espalda 
320,320,2,0.8879244724909464,Cuando choco bebida  necesito alguien aplauda cabeza 
321,321,2,0.8879244724909464,Cuando choco bebida necesito alguien aplauda espalda 
322,322,2,0.8879244724909464,Cuando choco bebida necesito alguien aplauda cabeza 
323,323,2,0.8879244724909464,Necesito alguien aplauda cabeza choque bebida encanta enormemente 
324,324,2,0.8939561963081359,Al mismo tiempo  elcaste Dios herido poderoso esperanzador visto  Transformación duda 
325,325,2,0.8939561963081359,Es cast Dios esperanzador visto 
326,326,2,0.8939561963081359,El cast Dios cicatriz poderoso esperanzador visto 
327,327,2,0.8939561963081359,Es elcaste Dios esperanzador visto 
328,328,2,0.8939561963081359,Es elcaste Dios esperanzador visto 
329,329,2,0.8939561963081359,El cast Dios cicatriz   poderoso esperanzador visto nunca 
330,330,2,0.8915602167447408,excelente discusión título hizo sido línea pensamientos frecuentes flotando cabeza tiempo 
